Wavelength,Spectra
198.7,1.61E+07
198.74,1.37E+07
198.79,1.00E+07
198.83,7.10E+06
198.87,4.65E+06
198.91,2.82E+06
198.95,1.58E+06
198.99,8.31E+05
199.03,4.18E+05
199.07,2.13E+05
199.11,1.22E+05
199.15,8.60E+04
199.2,7.24E+04
199.24,6.98E+04
199.28,6.95E+04
199.32,7.12E+04
199.36,7.79E+04
199.4,9.91E+04
199.44,1.60E+05
199.48,3.25E+05
199.52,7.41E+05
199.57,2.11E+06
199.61,4.67E+06
199.65,9.73E+06
199.69,1.90E+07
199.73,3.45E+07
199.77,5.84E+07
199.81,9.21E+07
199.85,1.35E+08
199.89,1.83E+08
199.94,2.42E+08
199.98,2.78E+08
200.02,2.96E+08
200.06,2.91E+08
200.1,2.65E+08
200.14,2.24E+08
200.18,1.74E+08
200.22,1.26E+08
200.26,8.40E+07
200.31,4.57E+07
200.35,2.64E+07
200.39,1.54E+07
200.43,1.04E+07
200.47,9.68E+06
200.51,1.17E+07
200.55,1.54E+07
200.59,1.98E+07
200.63,2.43E+07
200.68,2.97E+07
200.72,3.41E+07
200.76,4.01E+07
200.8,4.94E+07
200.84,6.38E+07
200.88,8.42E+07
200.92,1.10E+08
200.96,1.36E+08
201,1.60E+08
201.05,1.77E+08
201.09,1.77E+08
201.13,1.64E+08
201.17,1.41E+08
201.21,1.15E+08
201.25,8.99E+07
201.29,7.14E+07
201.33,6.19E+07
201.37,6.16E+07
201.41,6.87E+07
201.46,8.30E+07
201.5,9.46E+07
201.54,1.04E+08
201.58,1.10E+08
201.62,1.15E+08
201.66,1.21E+08
201.7,1.30E+08
201.74,1.45E+08
201.78,1.64E+08
201.83,1.89E+08
201.87,2.05E+08
201.91,2.14E+08
201.95,2.14E+08
201.99,2.06E+08
202.03,1.91E+08
202.07,1.70E+08
202.11,1.45E+08
202.15,1.19E+08
202.2,8.55E+07
202.24,6.17E+07
202.28,4.18E+07
202.32,2.65E+07
202.36,1.57E+07
202.4,8.60E+06
202.44,4.38E+06
202.48,2.07E+06
202.52,9.08E+05
202.57,2.94E+05
202.61,1.18E+05
202.65,6.80E+04
202.69,1.03E+05
202.73,2.55E+05
202.77,6.48E+05
202.81,1.55E+06
202.85,3.42E+06
202.89,6.99E+06
202.94,1.54E+07
202.98,2.64E+07
203.02,4.21E+07
203.06,6.20E+07
203.1,8.45E+07
203.14,1.07E+08
203.18,1.25E+08
203.22,1.36E+08
203.26,1.37E+08
203.3,1.29E+08
203.35,1.11E+08
203.39,9.59E+07
203.43,8.34E+07
203.47,7.64E+07
203.51,7.50E+07
203.55,7.74E+07
203.59,8.10E+07
203.63,8.32E+07
203.67,8.28E+07
203.72,8.02E+07
203.76,8.00E+07
203.8,8.55E+07
203.84,1.00E+08
203.88,1.25E+08
203.92,1.58E+08
203.96,1.94E+08
204,2.26E+08
204.04,2.47E+08
204.09,2.49E+08
204.13,2.30E+08
204.17,1.97E+08
204.21,1.57E+08
204.25,1.15E+08
204.29,7.85E+07
204.33,4.95E+07
204.37,2.89E+07
204.41,1.56E+07
204.46,6.52E+06
204.5,2.99E+06
204.54,1.34E+06
204.58,7.40E+05
204.62,8.25E+05
204.66,1.61E+06
204.7,3.46E+06
204.74,7.10E+06
204.78,1.35E+07
204.83,2.73E+07
204.87,4.39E+07
204.91,6.55E+07
204.95,9.05E+07
204.99,1.16E+08
205.03,1.38E+08
205.07,1.52E+08
205.11,1.55E+08
205.15,1.48E+08
205.19,1.32E+08
205.24,1.07E+08
205.28,8.89E+07
205.32,7.58E+07
205.36,6.95E+07
205.4,6.94E+07
205.44,7.30E+07
205.48,7.70E+07
205.52,7.86E+07
205.56,7.58E+07
205.61,6.60E+07
205.65,5.45E+07
205.69,4.17E+07
205.73,2.97E+07
205.77,1.96E+07
205.81,1.20E+07
205.85,6.95E+06
205.89,3.99E+06
205.93,2.73E+06
205.98,3.19E+06
206.02,5.31E+06
206.06,9.40E+06
206.1,1.60E+07
206.14,2.55E+07
206.18,3.80E+07
206.22,5.26E+07
206.26,6.80E+07
206.3,8.21E+07
206.35,9.52E+07
206.39,1.01E+08
206.43,1.02E+08
206.47,9.96E+07
206.51,9.63E+07
206.55,9.36E+07
206.59,9.26E+07
206.63,9.34E+07
206.67,9.54E+07
206.72,9.73E+07
206.76,9.65E+07
206.8,9.27E+07
206.84,8.57E+07
206.88,7.61E+07
206.92,6.50E+07
206.96,5.38E+07
207,4.32E+07
207.04,3.40E+07
207.09,2.44E+07
207.13,1.82E+07
207.17,1.31E+07
207.21,9.05E+06
207.25,5.93E+06
207.29,3.67E+06
207.33,2.13E+06
207.37,1.16E+06
207.41,5.99E+05
207.45,3.15E+05
207.5,2.31E+05
207.54,3.69E+05
207.58,7.77E+05
207.62,1.64E+06
207.66,3.28E+06
207.7,6.09E+06
207.74,1.05E+07
207.78,1.70E+07
207.82,2.54E+07
207.87,3.79E+07
207.91,4.81E+07
207.95,5.66E+07
207.99,6.20E+07
208.03,6.31E+07
208.07,5.96E+07
208.11,5.24E+07
208.15,4.27E+07
208.19,3.24E+07
208.24,2.09E+07
208.28,1.40E+07
208.32,9.72E+06
208.36,8.23E+06
208.4,9.81E+06
208.44,1.48E+07
208.48,2.38E+07
208.52,3.70E+07
208.56,5.40E+07
208.61,7.86E+07
208.65,9.77E+07
208.69,1.13E+08
208.73,1.22E+08
208.77,1.22E+08
208.81,1.13E+08
208.85,9.75E+07
208.89,7.83E+07
208.93,5.86E+07
208.98,3.73E+07
209.02,2.46E+07
209.06,1.62E+07
209.1,1.16E+07
209.14,1.01E+07
209.18,1.07E+07
209.22,1.25E+07
209.26,1.46E+07
209.3,1.64E+07
209.34,1.74E+07
209.39,1.70E+07
209.43,1.54E+07
209.47,1.30E+07
209.51,1.02E+07
209.55,7.46E+06
209.59,5.09E+06
209.63,3.25E+06
209.67,1.95E+06
209.71,1.14E+06
209.76,6.29E+05
209.8,5.01E+05
209.84,5.37E+05
209.88,6.89E+05
209.92,9.21E+05
209.96,1.20E+06
210,1.51E+06
210.04,1.80E+06
210.08,2.06E+06
210.13,2.29E+06
210.17,2.41E+06
210.21,2.46E+06
210.25,2.49E+06
210.29,2.53E+06
210.33,2.67E+06
210.37,3.01E+06
210.41,3.73E+06
210.45,5.06E+06
210.5,8.01E+06
210.54,1.17E+07
210.58,1.68E+07
210.62,2.33E+07
210.66,3.10E+07
210.7,3.95E+07
210.74,4.83E+07
210.78,5.69E+07
210.82,6.48E+07
210.87,7.33E+07
210.91,7.83E+07
210.95,8.13E+07
210.99,8.18E+07
211.03,7.93E+07
211.07,7.37E+07
211.11,6.53E+07
211.15,5.50E+07
211.19,4.38E+07
211.23,3.30E+07
211.28,2.15E+07
211.32,1.50E+07
211.36,1.09E+07
211.4,9.53E+06
211.44,1.05E+07
211.48,1.36E+07
211.52,1.83E+07
211.56,2.38E+07
211.6,2.93E+07
211.65,3.46E+07
211.69,3.65E+07
211.73,3.58E+07
211.77,3.27E+07
211.81,2.79E+07
211.85,2.21E+07
211.89,1.63E+07
211.93,1.12E+07
211.97,7.18E+06
212.02,3.73E+06
212.06,2.05E+06
212.1,1.07E+06
212.14,5.80E+05
212.18,3.92E+05
212.22,4.04E+05
212.26,5.60E+05
212.3,8.36E+05
212.34,1.22E+06
212.39,1.85E+06
212.43,2.46E+06
212.47,3.21E+06
212.51,4.11E+06
212.55,5.23E+06
212.59,6.63E+06
212.63,8.36E+06
212.67,1.04E+07
212.71,1.27E+07
212.76,1.59E+07
212.8,1.87E+07
212.84,2.17E+07
212.88,2.50E+07
212.92,2.83E+07
212.96,3.17E+07
213,3.45E+07
213.04,3.65E+07
213.08,3.72E+07
213.13,3.59E+07
213.17,3.32E+07
213.21,2.94E+07
213.25,2.51E+07
213.29,2.08E+07
213.33,1.72E+07
213.37,1.48E+07
213.41,1.38E+07
213.45,1.44E+07
213.49,1.62E+07
213.54,1.93E+07
213.58,2.16E+07
213.62,2.31E+07
213.66,2.33E+07
213.7,2.19E+07
213.74,1.93E+07
213.78,1.59E+07
213.82,1.22E+07
213.86,8.73E+06
213.91,5.21E+06
213.95,3.18E+06
213.99,1.82E+06
214.03,9.66E+05
214.07,4.80E+05
214.11,2.24E+05
214.15,1.04E+05
214.19,6.25E+04
214.23,7.70E+04
214.28,1.93E+05
214.32,4.27E+05
214.36,8.96E+05
214.4,1.76E+06
214.44,3.24E+06
214.48,5.56E+06
214.52,8.93E+06
214.56,1.34E+07
214.6,1.90E+07
214.65,2.69E+07
214.69,3.34E+07
214.73,3.98E+07
214.77,4.58E+07
214.81,5.16E+07
214.85,5.75E+07
214.89,6.35E+07
214.93,6.96E+07
214.97,7.48E+07
215.02,7.84E+07
215.06,7.76E+07
215.1,7.28E+07
215.14,6.45E+07
215.18,5.37E+07
215.22,4.19E+07
215.26,3.05E+07
215.3,2.08E+07
215.34,1.33E+07
215.38,7.88E+06
215.43,3.74E+06
215.47,1.91E+06
215.51,9.22E+05
215.55,4.53E+05
215.59,3.05E+05
215.63,4.19E+05
215.67,8.70E+05
215.71,1.90E+06
215.75,3.99E+06
215.8,9.21E+06
215.84,1.68E+07
215.88,2.86E+07
215.92,4.58E+07
215.96,6.87E+07
216,9.66E+07
216.04,1.27E+08
216.08,1.57E+08
216.12,1.82E+08
216.17,2.01E+08
216.21,2.02E+08
216.25,1.94E+08
216.29,1.79E+08
216.33,1.65E+08
216.37,1.59E+08
216.41,1.67E+08
216.45,1.93E+08
216.49,2.38E+08
216.54,3.12E+08
216.58,3.73E+08
216.62,4.24E+08
216.66,4.54E+08
216.7,4.56E+08
216.74,4.29E+08
216.78,3.78E+08
216.82,3.12E+08
216.86,2.42E+08
216.91,1.60E+08
216.95,1.07E+08
216.99,6.77E+07
217.03,4.07E+07
217.07,2.40E+07
217.11,1.53E+07
217.15,1.25E+07
217.19,1.46E+07
217.23,2.10E+07
217.27,3.18E+07
217.32,5.13E+07
217.36,7.07E+07
217.4,9.19E+07
217.44,1.12E+08
217.48,1.29E+08
217.52,1.39E+08
217.56,1.40E+08
217.6,1.33E+08
217.64,1.19E+08
217.69,9.45E+07
217.73,7.34E+07
217.77,5.36E+07
217.81,3.68E+07
217.85,2.38E+07
217.89,1.46E+07
217.93,8.52E+06
217.97,4.92E+06
218.01,3.12E+06
218.06,2.63E+06
218.1,3.25E+06
218.14,4.57E+06
218.18,6.43E+06
218.22,8.63E+06
218.26,1.09E+07
218.3,1.29E+07
218.34,1.44E+07
218.38,1.50E+07
218.43,1.46E+07
218.47,1.34E+07
218.51,1.19E+07
218.55,1.03E+07
218.59,8.90E+06
218.63,7.89E+06
218.67,7.36E+06
218.71,7.45E+06
218.75,8.42E+06
218.8,1.16E+07
218.84,1.68E+07
218.88,2.53E+07
218.92,3.81E+07
218.96,5.53E+07
219,7.64E+07
219.04,9.96E+07
219.08,1.22E+08
219.12,1.40E+08
219.16,1.51E+08
219.21,1.53E+08
219.25,1.44E+08
219.29,1.30E+08
219.33,1.13E+08
219.37,9.85E+07
219.41,8.77E+07
219.45,8.19E+07
219.49,8.06E+07
219.53,8.20E+07
219.58,8.43E+07
219.62,8.47E+07
219.66,8.34E+07
219.7,8.10E+07
219.74,7.94E+07
219.78,8.00E+07
219.82,8.43E+07
219.86,9.25E+07
219.9,1.04E+08
219.95,1.20E+08
219.99,1.30E+08
220.03,1.37E+08
220.07,1.37E+08
220.11,1.31E+08
220.15,1.19E+08
220.19,1.04E+08
220.23,8.63E+07
220.27,7.05E+07
220.32,5.62E+07
220.36,5.10E+07
220.4,5.18E+07
220.44,5.82E+07
220.48,6.88E+07
220.52,8.21E+07
220.56,9.61E+07
220.6,1.10E+08
220.64,1.22E+08
220.69,1.34E+08
220.73,1.40E+08
220.77,1.44E+08
220.81,1.44E+08
220.85,1.40E+08
220.89,1.31E+08
220.93,1.19E+08
220.97,1.05E+08
221.01,9.30E+07
221.06,8.51E+07
221.1,8.82E+07
221.14,1.02E+08
221.18,1.26E+08
221.22,1.57E+08
