Wavelength,Intensity,,,,,,,,,,,,,,,,,,,,,,,,
 1290.6,6.52E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1291.5,6.96E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1292.5,7.45E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1293.4,7.90E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1294.3,8.36E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1295.3,8.88E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1296.2,9.34E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1297.2,9.86E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1298.1,1.03E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1299.1,1.08E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1300,1.13E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1300.9,1.17E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1301.9,1.21E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1302.8,1.25E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1303.8,1.29E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1304.7,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1305.7,1.36E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1306.6,1.39E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1307.5,1.42E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1308.5,1.44E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1309.4,1.46E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1310.4,1.48E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1311.3,1.49E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1312.3,1.49E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1313.2,1.50E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1314.2,1.49E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1315.1,1.49E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1316,1.48E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1317,1.46E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1317.9,1.44E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1318.9,1.42E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1319.8,1.40E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1320.8,1.36E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1321.7,1.33E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1322.6,1.30E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1323.6,1.26E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1324.5,1.22E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1325.5,1.17E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1326.4,1.13E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1327.4,1.08E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1328.3,1.04E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1329.2,9.91E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1330.2,9.40E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1331.1,8.93E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1332.1,8.42E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1333,7.96E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1334,7.46E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1334.9,7.01E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1335.8,6.58E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1336.8,6.11E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1337.7,5.70E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1338.7,5.26E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1339.6,4.88E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1340.6,4.47E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1341.5,4.13E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1342.5,3.77E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1343.4,3.46E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1344.3,3.17E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1345.3,2.86E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1346.2,2.61E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1347.2,2.34E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1348.1,2.12E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1349.1,1.90E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1350,1.71E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1350.9,1.54E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1351.9,1.37E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1352.8,1.23E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1353.8,1.08E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1354.7,9.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1355.7,8.50E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1356.6,7.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1357.5,6.72E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1358.5,5.89E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1359.4,5.22E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1360.4,4.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1361.3,4.05E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1362.3,3.54E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1363.2,3.14E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1364.2,2.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1365.1,2.45E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1366,2.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1367,1.93E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1367.9,1.73E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1368.9,1.54E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1369.8,1.40E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1370.8,1.26E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1371.7,1.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1372.6,1.06E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1373.6,9.76E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1374.5,9.11E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1375.5,8.48E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1376.4,8.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1377.4,7.56E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1378.3,7.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1379.2,6.93E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1380.2,6.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1381.1,6.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1382.1,6.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1383,6.07E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1384,5.92E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1384.9,5.80E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1385.8,5.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1386.8,5.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1387.7,5.50E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1388.7,5.42E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1389.6,5.35E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1390.6,5.28E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1391.5,5.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1392.5,5.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1393.4,5.11E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1394.3,5.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1395.3,5.00E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1396.2,4.96E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1397.2,4.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1398.1,4.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1399.1,4.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1400,4.77E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1400.9,4.72E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1401.9,4.66E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1402.8,4.61E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1403.8,4.55E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1404.7,4.50E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1405.7,4.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1406.6,4.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1407.5,4.31E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1408.5,4.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1409.4,4.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1410.4,4.07E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1411.3,3.99E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1412.3,3.90E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1413.2,3.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1414.2,3.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1415.1,3.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1416,3.52E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1417,3.41E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1417.9,3.31E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1418.9,3.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1419.8,3.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1420.8,2.98E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1421.7,2.87E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1422.6,2.76E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1423.6,2.64E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1424.5,2.54E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1425.5,2.42E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1426.4,2.32E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1427.4,2.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1428.3,2.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1429.2,2.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1430.2,1.90E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1431.1,1.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1432.1,1.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1433,1.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1434,1.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1434.9,1.45E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1435.8,1.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1436.8,1.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1437.7,1.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1438.7,1.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1439.6,1.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1440.6,1.03E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1441.5,9.76E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1442.5,9.21E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1443.4,8.75E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1444.3,8.32E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1445.3,7.88E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1446.2,7.52E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1447.2,7.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1448.1,6.85E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1449.1,6.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1450,6.29E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1450.9,6.06E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1451.9,5.84E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1452.8,5.66E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1453.8,5.48E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1454.7,5.34E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1455.7,5.20E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1456.6,5.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1457.5,5.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1458.5,4.93E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1459.4,4.88E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1460.4,4.83E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1461.3,4.80E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1462.3,4.78E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1463.2,4.78E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1464.2,4.79E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1465.1,4.81E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1466,4.83E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1467,4.87E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1467.9,4.92E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1468.9,4.98E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1469.8,5.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1470.8,5.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1471.7,5.19E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1472.6,5.27E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1473.6,5.37E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1474.5,5.45E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1475.5,5.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1476.4,5.65E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1477.4,5.76E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1478.3,5.86E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1479.2,5.97E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1480.2,6.08E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1481.1,6.18E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1482.1,6.29E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1483,6.39E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1484,6.50E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1484.9,6.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1485.8,6.68E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1486.8,6.77E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1487.7,6.86E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1488.7,6.94E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1489.6,7.02E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1490.6,7.09E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1491.5,7.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1492.5,7.22E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1493.4,7.27E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1494.3,7.31E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1495.3,7.36E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1496.2,7.40E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1497.2,7.43E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1498.1,7.46E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1499.1,7.48E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1500,7.50E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1500.9,7.52E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1501.9,7.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1502.8,7.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1503.8,7.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1504.7,7.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1505.7,7.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1506.6,7.57E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1507.5,7.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1508.5,7.59E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1509.4,7.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1510.4,7.61E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1511.3,7.63E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1512.3,7.65E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1513.2,7.67E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1514.2,7.70E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1515.1,7.74E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1516,7.77E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1517,7.82E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1517.9,7.87E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1518.9,7.94E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1519.8,8.00E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1520.8,8.08E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1521.7,8.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1522.6,8.25E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1523.6,8.36E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1524.5,8.47E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1525.5,8.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1526.4,8.73E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1527.4,8.88E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1528.3,9.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1529.2,9.20E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1530.2,9.40E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1531.1,9.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1532.1,9.83E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1533,1.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1534,1.03E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1534.9,1.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1535.8,1.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1536.8,1.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1537.7,1.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1538.7,1.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1539.6,1.24E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1540.6,1.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1541.5,1.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1542.5,1.39E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1543.4,1.45E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1544.3,1.51E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1545.3,1.58E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1546.2,1.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1547.2,1.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1548.1,1.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1549.1,1.90E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1550,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1550.9,2.08E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1551.9,2.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1552.8,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1553.8,2.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1554.7,2.55E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1555.7,2.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1556.6,2.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1557.5,2.96E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1558.5,3.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1559.4,3.28E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1560.4,3.45E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1561.3,3.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1562.3,3.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1563.2,3.98E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1564.2,4.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1565.1,4.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1566,4.55E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1567,4.77E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1567.9,4.96E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1568.9,5.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1569.8,5.38E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1570.8,5.61E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1571.7,5.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1572.6,6.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1573.6,6.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1574.5,6.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1575.5,6.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1576.4,6.85E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1577.4,7.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1578.3,7.25E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1579.2,7.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1580.2,7.63E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1581.1,7.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1582.1,7.99E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1583,8.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1584,8.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1584.9,8.48E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1585.8,8.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1586.8,8.78E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1587.7,8.91E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1588.7,9.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1589.6,9.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1590.6,9.32E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1591.5,9.44E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1592.5,9.57E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1593.4,9.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1594.3,9.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1595.3,9.96E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1596.2,1.01E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1597.2,1.03E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1598.1,1.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1599.1,1.07E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1600,1.09E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1600.9,1.11E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1601.9,1.14E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1602.8,1.17E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1603.8,1.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1604.7,1.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1605.7,1.30E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1606.6,1.35E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1607.5,1.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1608.5,1.48E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1609.4,1.56E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1610.4,1.65E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1611.3,1.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1612.3,1.87E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1613.2,1.99E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1614.2,2.14E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1615.1,2.30E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1616,2.46E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1617,2.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1617.9,2.88E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1618.9,3.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1619.8,3.38E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1620.8,3.68E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1621.7,3.98E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1622.6,4.30E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1623.6,4.69E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1624.5,5.08E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1625.5,5.54E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1626.4,5.98E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1627.4,6.52E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1628.3,7.03E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1629.2,7.58E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1630.2,8.23E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1631.1,8.86E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1632.1,9.60E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1633,1.03E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1634,1.11E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1634.9,1.19E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1635.8,1.28E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1636.8,1.37E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1637.7,1.46E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1638.7,1.57E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1639.6,1.67E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1640.6,1.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1641.5,1.89E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1642.5,2.01E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1643.4,2.13E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1644.3,2.24E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1645.3,2.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1646.2,2.50E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1647.2,2.64E+05,,,,,,,,,,,,,,,,,,,,,,,,
