Wavelength,Spectra
275.46,5.86E+07
275.5,5.93E+07
275.54,6.06E+07
275.59,6.27E+07
275.63,6.41E+07
275.67,6.49E+07
275.71,6.46E+07
275.76,6.24E+07
275.8,5.95E+07
275.84,5.59E+07
275.88,5.23E+07
275.93,4.86E+07
275.97,4.69E+07
276.01,4.65E+07
276.05,4.75E+07
276.1,5.01E+07
276.14,5.29E+07
276.18,5.59E+07
276.23,5.93E+07
276.27,6.14E+07
276.31,6.25E+07
276.35,6.26E+07
276.4,6.11E+07
276.44,5.87E+07
276.48,5.56E+07
276.52,5.22E+07
276.57,4.84E+07
276.61,4.66E+07
276.65,4.66E+07
276.69,4.89E+07
276.74,5.49E+07
276.78,6.20E+07
276.82,7.03E+07
276.86,7.88E+07
276.91,8.77E+07
276.95,9.22E+07
276.99,9.35E+07
277.03,9.12E+07
277.08,8.36E+07
277.12,7.45E+07
277.16,6.37E+07
277.2,5.22E+07
277.25,3.84E+07
277.29,2.88E+07
277.33,2.07E+07
277.37,1.44E+07
277.42,9.01E+06
277.46,6.53E+06
277.5,5.56E+06
277.54,6.09E+06
277.59,9.10E+06
277.63,1.37E+07
277.67,2.07E+07
277.71,3.05E+07
277.76,4.69E+07
277.8,6.33E+07
277.84,8.20E+07
277.88,1.02E+08
277.93,1.26E+08
277.97,1.43E+08
278.01,1.56E+08
278.05,1.63E+08
278.1,1.63E+08
278.14,1.57E+08
278.18,1.47E+08
278.22,1.36E+08
278.27,1.26E+08
278.31,1.24E+08
278.35,1.32E+08
278.39,1.53E+08
278.44,1.98E+08
278.48,2.51E+08
278.52,3.16E+08
278.56,3.88E+08
278.61,4.81E+08
278.65,5.48E+08
278.69,6.00E+08
278.73,6.31E+08
278.78,6.34E+08
278.82,6.09E+08
278.86,5.60E+08
278.9,4.95E+08
278.95,4.01E+08
278.99,3.23E+08
279.03,2.49E+08
279.07,1.85E+08
279.12,1.20E+08
279.16,8.13E+07
279.2,5.28E+07
279.24,3.29E+07
279.29,1.72E+07
279.33,9.74E+06
279.37,5.31E+06
279.41,2.77E+06
279.46,1.16E+06
279.5,5.55E+05
279.54,2.54E+05
279.58,1.11E+05
279.63,3.75E+04
279.67,1.50E+04
279.71,5.76E+03
279.75,2.12E+03
279.8,5.75E+02
279.84,1.93E+02
279.88,6.22E+01
279.92,1.92E+01
279.97,4.19E+00
280.01,1.18E+00
280.05,3.19E-01
280.09,8.29E-02
280.14,1.45E-02
280.18,3.43E-03
280.22,7.79E-04
280.26,1.70E-04
280.31,2.38E-05
280.35,4.74E-06
280.39,9.03E-07
280.43,1.65E-07
280.52,2.11E-07
280.56,1.17E-06
280.6,6.18E-06
280.65,4.69E-05
280.69,2.27E-04
280.73,1.06E-03
280.77,4.71E-03
280.82,2.89E-02
280.86,1.18E-01
280.9,4.62E-01
280.94,1.74E+00
280.99,8.62E+00
281.03,2.97E+01
281.07,9.80E+01
281.11,3.11E+02
281.16,1.25E+03
281.2,3.61E+03
281.24,1.01E+04
281.28,2.69E+04
281.33,8.70E+04
281.37,2.13E+05
281.41,5.00E+05
281.45,1.13E+06
281.5,2.94E+06
281.54,6.07E+06
281.58,1.20E+07
281.62,2.28E+07
281.67,4.82E+07
281.71,8.37E+07
281.75,1.40E+08
281.79,2.24E+08
281.84,3.82E+08
281.88,5.60E+08
281.92,7.87E+08
281.96,1.06E+09
282.01,1.47E+09
282.05,1.81E+09
282.09,2.15E+09
282.13,2.45E+09
282.18,2.72E+09
282.22,2.83E+09
282.26,2.83E+09
282.3,2.72E+09
282.35,2.45E+09
282.39,2.15E+09
282.43,1.81E+09
282.47,1.47E+09
282.52,1.06E+09
282.56,7.87E+08
282.6,5.60E+08
282.64,3.83E+08
282.69,2.26E+08
282.73,1.43E+08
282.77,9.11E+07
282.81,6.40E+07
282.86,6.18E+07
282.9,8.87E+07
282.94,1.51E+08
282.99,3.06E+08
283.03,5.26E+08
283.07,8.72E+08
283.11,1.39E+09
283.16,2.36E+09
283.2,3.45E+09
283.24,4.83E+09
283.28,6.52E+09
283.33,8.95E+09
283.37,1.10E+10
283.41,1.31E+10
283.45,1.49E+10
283.5,1.66E+10
283.54,1.74E+10
283.58,1.75E+10
283.62,1.70E+10
283.67,1.56E+10
283.71,1.40E+10
283.75,1.23E+10
283.79,1.06E+10
283.84,8.68E+09
283.88,7.44E+09
283.92,6.50E+09
283.96,5.86E+09
284.01,5.43E+09
284.05,5.32E+09
284.09,5.34E+09
284.13,5.45E+09
284.18,5.61E+09
284.22,5.70E+09
284.26,5.71E+09
284.3,5.61E+09
284.35,5.31E+09
284.39,4.94E+09
284.43,4.49E+09
284.47,4.00E+09
284.52,3.41E+09
284.56,3.05E+09
284.6,2.82E+09
284.64,2.78E+09
284.69,3.02E+09
284.73,3.42E+09
284.77,3.97E+09
284.81,4.63E+09
284.86,5.50E+09
284.9,6.13E+09
284.94,6.63E+09
284.98,6.93E+09
285.03,6.99E+09
285.07,6.77E+09
285.11,6.34E+09
285.15,5.75E+09
285.2,4.87E+09
285.24,4.13E+09
285.28,3.42E+09
285.32,2.79E+09
285.37,2.17E+09
285.41,1.81E+09
285.45,1.58E+09
285.49,1.46E+09
285.54,1.45E+09
285.58,1.51E+09
285.62,1.62E+09
285.66,1.75E+09
285.71,1.93E+09
285.75,2.11E+09
285.79,2.31E+09
285.83,2.55E+09
285.88,2.92E+09
285.92,3.29E+09
285.96,3.70E+09
286,4.16E+09
286.05,4.74E+09
286.09,5.17E+09
286.13,5.53E+09
