Wavelength,Spectra
206.84,1.91E+00
206.88,3.71E-01
206.92,6.68E-02
206.97,7.03E-03
207.01,1.07E-03
207.05,1.50E-04
207.09,1.96E-05
207.14,1.38E-06
207.18,1.52E-07
207.22,1.56E-08
207.31,1.04E-07
207.35,9.99E-07
207.39,8.92E-06
207.43,7.39E-05
207.48,9.38E-04
207.52,6.59E-03
207.56,4.30E-02
207.6,2.61E-01
207.65,2.24E+00
207.69,1.15E+01
207.73,5.49E+01
207.77,2.44E+02
207.82,1.42E+03
207.86,5.32E+03
207.9,1.86E+04
207.94,6.03E+04
207.99,2.37E+05
208.03,6.51E+05
208.07,1.66E+06
208.11,3.95E+06
208.16,1.05E+07
208.2,2.11E+07
208.24,3.94E+07
208.28,6.85E+07
208.33,1.23E+08
208.37,1.81E+08
208.41,2.48E+08
208.45,3.15E+08
208.5,3.83E+08
208.54,4.13E+08
208.58,4.14E+08
208.62,3.87E+08
208.67,3.26E+08
208.71,2.68E+08
208.75,2.15E+08
208.8,1.69E+08
208.84,1.52E+08
208.88,1.49E+08
208.92,1.57E+08
208.97,1.70E+08
209.01,1.78E+08
209.05,1.82E+08
209.09,1.83E+08
209.14,1.87E+08
209.18,1.95E+08
209.22,2.09E+08
209.26,2.26E+08
209.31,2.43E+08
209.35,2.46E+08
209.39,2.36E+08
209.43,2.13E+08
209.48,1.70E+08
209.52,1.32E+08
209.56,9.46E+07
209.6,6.33E+07
209.65,3.46E+07
209.69,1.96E+07
209.73,1.04E+07
209.77,5.08E+06
209.82,1.88E+06
209.86,7.84E+05
209.9,3.04E+05
209.94,1.09E+05
209.99,2.75E+04
210.03,8.39E+03
210.07,2.38E+03
210.11,6.28E+02
210.16,1.07E+02
210.2,2.40E+01
210.24,4.99E+00
210.28,9.66E-01
210.33,1.12E-01
210.37,1.84E-02
210.41,2.80E-03
210.45,3.97E-04
210.5,3.12E-05
210.54,3.76E-06
210.58,4.20E-07
210.62,4.37E-08
210.84,3.49E-09
210.88,3.40E-08
210.92,3.08E-07
210.96,2.60E-06
211.01,3.38E-05
211.05,2.43E-04
211.09,1.63E-03
211.13,1.02E-02
211.18,9.08E-02
211.22,4.83E-01
211.26,2.39E+00
211.3,1.10E+01
211.35,6.75E+01
211.39,2.65E+02
211.43,9.71E+02
211.47,3.31E+03
211.52,1.39E+04
211.56,4.03E+04
211.6,1.09E+05
211.64,2.75E+05
211.69,7.90E+05
211.73,1.70E+06
211.77,3.40E+06
211.81,6.33E+06
211.86,1.25E+07
211.9,1.99E+07
211.94,2.95E+07
211.98,4.09E+07
212.03,5.63E+07
212.07,6.81E+07
212.11,7.87E+07
212.15,8.84E+07
212.2,1.02E+08
212.24,1.17E+08
212.28,1.39E+08
212.32,1.69E+08
212.37,2.15E+08
212.41,2.56E+08
212.45,2.95E+08
212.49,3.29E+08
212.54,3.69E+08
212.58,4.07E+08
212.62,4.57E+08
212.66,5.28E+08
212.71,6.42E+08
212.75,7.41E+08
212.79,8.27E+08
212.83,8.79E+08
212.88,8.74E+08
212.92,8.09E+08
212.96,6.99E+08
213,5.65E+08
213.05,3.92E+08
213.09,2.70E+08
213.13,1.74E+08
213.17,1.04E+08
213.22,4.98E+07
213.26,2.56E+07
213.3,1.27E+07
213.34,6.79E+06
213.39,5.93E+06
213.43,9.82E+06
213.47,1.90E+07
213.51,3.59E+07
213.56,7.29E+07
213.6,1.19E+08
213.64,1.81E+08
213.68,2.57E+08
213.73,3.60E+08
213.77,4.37E+08
213.81,4.94E+08
213.85,5.20E+08
213.9,5.04E+08
213.94,4.54E+08
213.98,3.81E+08
214.02,2.98E+08
214.07,1.99E+08
214.11,1.33E+08
214.15,8.29E+07
214.19,4.83E+07
214.24,2.23E+07
214.28,1.13E+07
214.32,5.81E+06
214.36,3.71E+06
214.41,4.25E+06
214.45,6.77E+06
214.49,1.12E+07
214.53,1.78E+07
214.58,2.90E+07
214.62,3.96E+07
214.66,5.05E+07
214.7,6.01E+07
214.75,6.77E+07
214.79,6.89E+07
214.83,6.54E+07
214.87,5.79E+07
214.92,4.52E+07
214.96,3.42E+07
215,2.42E+07
215.04,1.60E+07
215.09,8.60E+06
215.13,4.87E+06
215.17,2.61E+06
215.21,1.42E+06
215.26,1.05E+06
215.3,1.69E+06
215.34,3.68E+06
215.38,8.17E+06
215.43,2.06E+07
215.47,4.03E+07
215.51,7.39E+07
215.56,1.44E+08
215.6,2.28E+08
215.64,3.40E+08
215.68,4.75E+08
215.73,6.62E+08
215.77,8.10E+08
215.81,9.39E+08
215.85,1.04E+09
215.9,1.11E+09
215.94,1.14E+09
215.98,1.14E+09
216.02,1.13E+09
216.07,1.12E+09
216.11,1.15E+09
216.15,1.26E+09
216.19,1.50E+09
216.24,2.15E+09
216.28,3.06E+09
216.32,4.39E+09
216.36,6.14E+09
216.41,8.74E+09
216.45,1.09E+10
216.49,1.27E+10
216.53,1.39E+10
216.58,1.44E+10
216.62,1.40E+10
216.66,1.30E+10
216.7,1.17E+10
216.75,1.02E+10
216.79,9.31E+09
216.83,8.65E+09
216.87,8.12E+09
216.92,7.42E+09
216.96,6.71E+09
217,5.83E+09
217.04,4.87E+09
217.09,3.80E+09
217.13,3.25E+09
217.17,3.12E+09
217.21,3.52E+09
217.26,4.79E+09
217.3,6.33E+09
217.34,8.13E+09
217.38,9.93E+09
217.43,1.17E+10
217.47,1.24E+10
217.51,1.23E+10
217.55,1.14E+10
217.6,9.51E+09
217.64,7.61E+09
217.68,5.69E+09
217.72,3.99E+09
217.77,2.33E+09
217.81,1.41E+09
217.85,7.95E+08
217.89,4.24E+08
217.94,1.90E+08
217.98,1.20E+08
218.02,1.24E+08
218.06,1.96E+08
218.11,4.05E+08
218.15,6.99E+08
218.19,1.14E+09
218.23,1.73E+09
218.28,2.65E+09
218.32,3.47E+09
218.36,4.24E+09
218.4,4.85E+09
218.45,5.22E+09
218.49,5.13E+09
218.53,4.72E+09
218.57,4.06E+09
218.62,3.06E+09
218.66,2.27E+09
218.7,1.57E+09
218.74,1.03E+09
218.79,5.60E+08
218.83,3.34E+08
218.87,2.04E+08
218.91,1.37E+08
218.96,1.01E+08
219,9.00E+07
219.04,8.29E+07
219.08,7.50E+07
219.13,6.19E+07
219.17,4.97E+07
219.21,3.76E+07
219.25,2.70E+07
219.3,1.75E+07
219.34,1.34E+07
219.38,1.30E+07
219.42,1.64E+07
219.47,2.64E+07
219.51,3.92E+07
219.55,5.63E+07
219.59,7.78E+07
219.64,1.13E+08
219.68,1.51E+08
219.72,2.08E+08
219.76,2.98E+08
219.81,4.91E+08
219.85,7.37E+08
219.89,1.09E+09
219.93,1.54E+09
219.98,2.21E+09
220.02,2.77E+09
220.06,3.26E+09
220.1,3.59E+09
220.15,3.72E+09
220.19,3.58E+09
220.23,3.26E+09
220.27,2.87E+09
220.32,2.44E+09
220.36,2.29E+09
220.4,2.41E+09
220.44,2.83E+09
220.49,3.72E+09
220.53,4.62E+09
220.57,5.52E+09
220.61,6.26E+09
220.66,6.76E+09
220.7,6.73E+09
220.74,6.36E+09
220.78,5.73E+09
220.83,4.81E+09
220.87,4.12E+09
220.91,3.57E+09
220.95,3.16E+09
221,2.81E+09
221.04,2.58E+09
221.08,2.34E+09
221.12,2.09E+09
221.17,1.81E+09
221.21,1.71E+09
221.25,1.87E+09
221.29,2.44E+09
221.34,3.98E+09
221.38,6.03E+09
221.42,8.86E+09
221.46,1.24E+10
221.51,1.73E+10
221.55,2.10E+10
221.59,2.39E+10
221.63,2.55E+10
221.68,2.54E+10
221.72,2.35E+10
221.76,2.05E+10
221.8,1.69E+10
221.85,1.24E+10
221.89,9.39E+09
221.93,7.15E+09
221.97,5.72E+09
222.02,4.98E+09
222.06,5.05E+09
222.1,5.57E+09
222.14,6.41E+09
222.19,7.76E+09
222.23,8.95E+09
222.27,1.01E+10
222.32,1.15E+10
222.36,1.24E+10
222.4,1.30E+10
222.44,1.33E+10
222.49,1.32E+10
222.53,1.26E+10
222.57,1.17E+10
222.61,1.04E+10
222.66,8.52E+09
222.7,6.91E+09
222.74,5.36E+09
222.78,3.96E+09
222.83,2.53E+09
222.87,1.66E+09
222.91,1.04E+09
222.95,6.13E+08
223,2.93E+08
223.04,1.52E+08
223.08,7.42E+07
