Wavelength,Spectra,,
397.86,2.78E+03,,
397.91,2.67E+03,,
397.95,2.53E+03,,
397.99,2.34E+03,,
398.03,2.13E+03,,
398.08,1.83E+03,,
398.12,1.59E+03,,
398.16,1.35E+03,,
398.2,1.13E+03,,
398.25,8.74E+02,,
398.29,6.96E+02,,
398.33,5.44E+02,,
398.37,4.16E+02,,
398.42,2.89E+02,,
398.46,2.11E+02,,
398.5,1.51E+02,,
398.54,1.06E+02,,
398.59,6.64E+01,,
398.63,4.45E+01,,
398.67,2.93E+01,,
398.71,1.89E+01,,
398.76,1.06E+01,,
398.8,6.51E+00,,
398.84,3.93E+00,,
398.88,2.32E+00,,
398.93,1.17E+00,,
398.97,6.60E-01,,
399.01,3.66E-01,,
399.05,1.98E-01,,
399.1,8.97E-02,,
399.14,4.65E-02,,
399.18,2.36E-02,,
399.22,1.18E-02,,
399.27,4.78E-03,,
399.31,2.27E-03,,
399.35,1.06E-03,,
399.39,4.84E-04,,
399.44,1.77E-04,,
399.48,7.71E-05,,
399.52,3.30E-05,,
399.56,1.38E-05,,
399.61,4.53E-06,,
399.65,1.82E-06,,
399.69,7.12E-07,,
399.73,2.74E-07,,
399.78,8.07E-08,,
399.82,2.97E-08,,
399.86,1.07E-08,,
399.9,3.77E-09,,
399.95,9.97E-10,,
399.99,3.36E-10,,
400.03,1.11E-10,,
400.07,3.60E-11,,
400.12,8.55E-12,,
400.16,2.65E-12,,
400.2,8.03E-13,,
400.54,6.36E-13,,
400.58,2.06E-12,,
400.63,8.75E-12,,
400.67,2.72E-11,,
400.71,8.27E-11,,
400.75,2.47E-10,,
400.8,9.43E-10,,
400.84,2.69E-09,,
400.88,7.54E-09,,
400.92,2.07E-08,,
400.97,7.12E-08,,
401.01,1.87E-07,,
401.05,4.82E-07,,
401.09,1.22E-06,,
401.14,3.77E-06,,
401.18,9.09E-06,,
401.22,2.15E-05,,
401.26,5.00E-05,,
401.31,1.40E-04,,
401.35,3.10E-04,,
401.39,6.75E-04,,
401.43,1.44E-03,,
401.48,3.62E-03,,
401.52,7.39E-03,,
401.56,1.48E-02,,
401.6,2.91E-02,,
401.65,6.58E-02,,
401.69,1.24E-01,,
401.73,2.28E-01,,
401.77,4.11E-01,,
401.82,8.38E-01,,
401.86,1.45E+00,,
401.9,2.45E+00,,
401.94,4.07E+00,,
401.99,7.47E+00,,
