Wavelength,Spectra,,,
372.35,2.60E-17,,,
372.4,1.12E-16,,,
372.44,3.50E-16,,,
372.48,1.07E-15,,,
372.52,3.20E-15,,,
372.57,1.22E-14,,,
372.61,3.47E-14,,,
372.65,9.63E-14,,,
372.69,2.61E-13,,,
372.74,8.82E-13,,,
372.78,2.28E-12,,,
372.82,5.73E-12,,,
372.86,1.41E-11,,,
372.91,4.22E-11,,,
372.95,9.88E-11,,,
372.99,2.26E-10,,,
373.03,5.05E-10,,,
373.08,1.34E-09,,,
373.12,2.84E-09,,,
373.16,5.90E-09,,,
373.2,1.20E-08,,,
373.25,2.81E-08,,,
373.29,5.41E-08,,,
373.33,1.02E-07,,,
373.37,1.88E-07,,,
373.42,3.90E-07,,,
373.46,6.82E-07,,,
373.5,1.17E-06,,,
373.54,1.95E-06,,,
373.59,3.59E-06,,,
373.63,5.70E-06,,,
373.67,8.84E-06,,,
373.71,1.34E-05,,,
373.76,2.19E-05,,,
373.8,3.15E-05,,,
373.84,4.43E-05,,,
373.88,6.10E-05,,,
373.93,8.81E-05,,,
373.97,1.15E-04,,,
374.01,1.47E-04,,,
374.05,1.84E-04,,,
374.1,2.35E-04,,,
374.14,2.79E-04,,,
374.18,3.24E-04,,,
374.22,3.67E-04,,,
374.27,4.16E-04,,,
374.31,4.48E-04,,,
374.35,4.72E-04,,,
374.39,4.85E-04,,,
374.44,4.87E-04,,,
374.48,4.76E-04,,,
374.52,4.55E-04,,,
374.56,4.25E-04,,,
374.61,3.78E-04,,,
374.65,3.35E-04,,,
374.69,2.90E-04,,,
374.73,2.46E-04,,,
374.78,1.94E-04,,,
374.82,1.56E-04,,,
374.86,1.23E-04,,,
374.9,9.44E-05,,,
374.95,6.59E-05,,,
374.99,4.81E-05,,,
375.03,3.44E-05,,,
375.07,2.40E-05,,,
375.12,1.48E-05,,,
375.16,9.83E-06,,,
375.2,6.37E-06,,,
375.24,4.04E-06,,,
375.29,2.21E-06,,,
375.33,1.33E-06,,,
375.37,7.82E-07,,,
375.41,4.49E-07,,,
375.46,2.18E-07,,,
375.5,1.19E-07,,,
375.54,6.35E-08,,,
375.58,3.31E-08,,,
375.63,1.42E-08,,,
375.67,7.06E-09,,,
375.71,3.42E-09,,,
375.75,1.62E-09,,,
375.8,6.16E-10,,,
375.84,2.77E-10,,,
375.88,1.22E-10,,,
375.92,5.23E-11,,,
375.97,1.76E-11,,,
376.01,7.20E-12,,,
376.05,2.87E-12,,,
376.09,1.12E-12,,,
376.14,3.34E-13,,,
376.18,1.24E-13,,,
376.22,4.49E-14,,,
376.26,1.59E-14,,,
376.31,4.20E-15,,,
376.35,1.41E-15,,,
376.39,4.64E-16,,,
376.43,1.49E-16,,,
376.48,3.49E-17,,,
376.52,1.07E-17,,,
376.56,3.18E-18,,,
376.6,9.26E-19,,,
376.65,1.92E-19,,,
376.69,5.32E-20,,,
377.92,1.63E-19,,,
377.97,7.75E-19,,,
378.01,2.63E-18,,,
378.05,8.75E-18,,,
378.09,2.85E-17,,,
378.14,1.20E-16,,,
378.18,3.72E-16,,,
378.22,1.13E-15,,,
378.26,3.33E-15,,,
378.31,1.25E-14,,,
378.35,3.53E-14,,,
378.39,9.71E-14,,,
378.43,2.62E-13,,,
378.48,8.74E-13,,,
378.52,2.24E-12,,,
378.56,5.61E-12,,,
378.6,1.38E-11,,,
378.65,4.09E-11,,,
378.69,9.54E-11,,,
378.73,2.18E-10,,,
378.77,4.86E-10,,,
378.82,1.28E-09,,,
378.86,2.72E-09,,,
378.9,5.66E-09,,,
378.94,1.15E-08,,,
378.99,2.70E-08,,,
379.03,5.21E-08,,,
379.07,9.85E-08,,,
379.11,1.82E-07,,,
379.16,3.80E-07,,,
379.2,6.69E-07,,,
379.24,1.15E-06,,,
379.28,1.94E-06,,,
379.33,3.60E-06,,,
379.37,5.76E-06,,,
379.41,9.01E-06,,,
379.45,1.38E-05,,,
379.5,2.28E-05,,,
379.54,3.32E-05,,,
379.58,4.73E-05,,,
379.62,6.59E-05,,,
379.67,9.68E-05,,,
379.71,1.28E-04,,,
379.75,1.67E-04,,,
379.79,2.11E-04,,,
379.84,2.76E-04,,,
379.88,3.33E-04,,,
379.92,3.93E-04,,,
379.96,4.54E-04,,,
380.01,5.26E-04,,,
380.05,5.78E-04,,,
380.09,6.22E-04,,,
