Wavelength,Spectra,,,
192.55,4.48E+04,,,
192.6,1.79E+05,,,
192.64,4.92E+05,,,
192.68,1.25E+06,,,
192.72,2.92E+06,,,
192.77,7.48E+06,,,
192.81,1.45E+07,,,
192.85,2.57E+07,,,
192.89,4.19E+07,,,
192.94,6.85E+07,,,
192.98,9.22E+07,,,
193.02,1.14E+08,,,
193.06,1.30E+08,,,
193.11,1.35E+08,,,
193.15,1.27E+08,,,
193.19,1.10E+08,,,
193.23,8.73E+07,,,
193.28,5.88E+07,,,
193.32,3.97E+07,,,
193.36,2.55E+07,,,
193.4,1.60E+07,,,
193.45,9.22E+06,,,
193.49,6.35E+06,,,
193.53,4.69E+06,,,
193.57,3.63E+06,,,
193.62,2.73E+06,,,
193.66,2.22E+06,,,
193.7,1.86E+06,,,
193.74,1.62E+06,,,
193.79,1.45E+06,,,
193.83,1.39E+06,,,
193.87,1.34E+06,,,
193.91,1.28E+06,,,
193.96,1.14E+06,,,
194,9.83E+05,,,
194.04,7.89E+05,,,
194.08,5.89E+05,,,
194.13,3.65E+05,,,
194.17,2.27E+05,,,
194.21,1.30E+05,,,
194.25,6.87E+04,,,
194.3,2.74E+04,,,
194.34,1.20E+04,,,
194.38,4.79E+03,,,
194.42,1.76E+03,,,
194.47,4.48E+02,,,
194.51,1.36E+02,,,
194.55,3.80E+01,,,
194.59,9.74E+00,,,
194.64,1.58E+00,,,
194.68,3.36E-01,,,
194.72,6.60E-02,,,
194.76,1.21E-02,,,
194.81,1.36E-03,,,
194.85,2.43E-04,,,
194.89,8.68E-05,,,
194.93,3.28E-04,,,
194.98,3.58E-03,,,
195.02,2.25E-02,,,
195.06,1.31E-01,,,
195.1,6.97E-01,,,
195.15,5.03E+00,,,
195.19,2.23E+01,,,
195.23,9.07E+01,,,
195.27,3.40E+02,,,
195.32,1.58E+03,,,
195.36,4.91E+03,,,
195.4,1.40E+04,,,
195.45,4.65E+04,,,
195.49,1.11E+05,,,
195.53,2.42E+05,,,
195.57,4.86E+05,,,
195.62,1.04E+06,,,
195.66,1.73E+06,,,
195.7,2.66E+06,,,
195.74,3.76E+06,,,
195.79,5.16E+06,,,
195.83,6.06E+06,,,
195.87,6.55E+06,,,
195.91,6.52E+06,,,
195.96,5.76E+06,,,
196,4.76E+06,,,
196.04,3.62E+06,,,
196.08,2.53E+06,,,
196.13,1.44E+06,,,
196.17,8.39E+05,,,
196.21,4.49E+05,,,
196.25,2.21E+05,,,
196.3,8.13E+04,,,
196.34,3.32E+04,,,
196.38,1.25E+04,,,
196.42,4.34E+03,,,
196.47,1.03E+03,,,
196.51,2.96E+02,,,
196.55,7.85E+01,,,
196.59,1.92E+01,,,
196.64,2.93E+00,,,
196.68,5.94E-01,,,
196.72,1.11E-01,,,
196.76,1.91E-02,,,
196.81,1.88E-03,,,
196.85,2.68E-04,,,
196.89,3.52E-05,,,
196.93,4.26E-06,,,
196.98,2.71E-07,,,
197.02,2.72E-08,,,
197.06,2.52E-09,,,
197.1,1.48E-10,,,
197.87,5.55E-07,,,
197.91,5.77E-06,,,
197.95,5.54E-05,,,
198,8.35E-04,,,
198.04,6.68E-03,,,
198.08,4.93E-02,,,
198.12,3.36E-01,,,
198.17,3.29E+00,,,
198.21,1.87E+01,,,
198.25,9.79E+01,,,
198.29,4.73E+02,,,
198.34,3.02E+03,,,
198.38,1.22E+04,,,
198.42,4.52E+04,,,
198.46,1.55E+05,,,
198.51,6.45E+05,,,
198.55,1.84E+06,,,
198.59,4.86E+06,,,
198.63,1.18E+07,,,
198.68,3.20E+07,,,
198.72,6.49E+07,,,
198.76,1.21E+08,,,
198.8,2.09E+08,,,
198.85,3.69E+08,,,
198.89,5.31E+08,,,
198.93,7.05E+08,,,
198.97,8.62E+08,,,
199.02,9.91E+08,,,
199.06,1.01E+09,,,
199.1,9.52E+08,,,
199.14,8.26E+08,,,
199.19,6.18E+08,,,
199.23,4.47E+08,,,
199.27,2.99E+08,,,
199.31,1.84E+08,,,
199.36,8.96E+07,,,
199.4,4.60E+07,,,
199.44,2.18E+07,,,
199.48,9.53E+06,,,
199.53,3.02E+06,,,
199.57,1.10E+06,,,
199.61,3.70E+05,,,
199.65,1.15E+05,,,
199.7,2.37E+04,,,
199.74,6.13E+03,,,
199.78,1.46E+03,,,
199.82,3.21E+02,,,
199.87,4.32E+01,,,
199.91,7.93E+00,,,
199.95,1.34E+00,,,
199.99,2.09E-01,,,
200.04,1.83E-02,,,
200.08,2.39E-03,,,
200.12,2.86E-04,,,
200.16,3.17E-05,,,
200.21,1.81E-06,,,
200.25,1.67E-07,,,
200.38,1.12E-10,,,
200.42,1.78E-09,,,
200.46,1.79E-08,,,
200.5,1.67E-07,,,
200.55,2.44E-06,,,
200.59,1.91E-05,,,
200.63,1.38E-04,,,
200.67,9.21E-04,,,
200.72,8.86E-03,,,
200.76,4.96E-02,,,
200.8,2.57E-01,,,
200.84,1.23E+00,,,
200.89,7.79E+00,,,
200.93,3.13E+01,,,
200.97,1.16E+02,,,
201.01,3.98E+02,,,
201.06,1.66E+03,,,
201.1,4.78E+03,,,
201.14,1.27E+04,,,
201.18,3.13E+04,,,
201.23,8.62E+04,,,
201.27,1.78E+05,,,
201.31,3.39E+05,,,
201.35,5.97E+05,,,
201.4,1.09E+06,,,
201.44,1.60E+06,,,
201.48,2.19E+06,,,
201.52,2.77E+06,,,
201.57,3.32E+06,,,
201.61,3.52E+06,,,
201.65,3.45E+06,,,
201.69,3.13E+06,,,
201.74,2.48E+06,,,
201.78,1.89E+06,,,
