Wavelength,Spectra,,,
228.18,2.74E-05,,,
228.22,3.56E-05,,,
228.27,4.53E-05,,,
228.31,5.12E-05,,,
228.35,5.44E-05,,,
228.39,5.44E-05,,,
228.44,4.99E-05,,,
228.48,4.35E-05,,,
228.52,3.56E-05,,,
228.56,2.74E-05,,,
228.61,1.82E-05,,,
228.65,1.22E-05,,,
228.69,7.70E-06,,,
228.73,4.57E-06,,,
228.78,2.18E-06,,,
228.82,1.13E-06,,,
228.86,5.49E-07,,,
228.9,2.51E-07,,,
228.95,8.66E-08,,,
228.99,3.45E-08,,,
229.03,1.29E-08,,,
229.08,3.48E-09,,,
229.12,1.13E-09,,,
229.16,3.48E-10,,,
229.2,1.01E-10,,,
229.25,1.95E-11,,,
229.29,4.90E-12,,,
229.33,1.16E-12,,,
229.37,2.58E-13,,,
229.42,3.61E-14,,,
229.46,7.00E-15,,,
229.5,1.28E-15,,,
229.54,2.18E-16,,,
229.59,2.21E-17,,,
229.63,3.30E-18,,,
229.67,4.63E-19,,,
229.71,6.11E-20,,,
229.76,4.46E-21,,,
231.84,3.14E-12,,,
231.88,2.42E-11,,,
231.92,1.76E-10,,,
231.97,1.94E-09,,,
232.01,1.24E-08,,,
232.05,7.45E-08,,,
232.09,4.22E-07,,,
232.14,3.40E-06,,,
232.18,1.69E-05,,,
232.22,7.91E-05,,,
232.26,3.49E-04,,,
232.31,2.06E-03,,,
232.35,7.96E-03,,,
232.39,2.90E-02,,,
232.43,9.99E-02,,,
232.48,4.31E-01,,,
232.52,1.30E+00,,,
232.56,3.68E+00,,,
232.6,9.87E+00,,,
232.65,3.11E+01,,,
232.69,7.30E+01,,,
232.73,1.62E+02,,,
232.77,3.37E+02,,,
232.82,7.78E+02,,,
232.86,1.42E+03,,,
232.9,2.45E+03,,,
232.94,3.98E+03,,,
232.99,6.74E+03,,,
233.03,9.61E+03,,,
233.07,1.29E+04,,,
233.11,1.65E+04,,,
233.16,2.06E+04,,,
233.2,2.33E+04,,,
233.24,2.53E+04,,,
233.28,2.64E+04,,,
233.33,2.70E+04,,,
233.37,2.73E+04,,,
233.41,2.80E+04,,,
233.45,2.92E+04,,,
233.5,3.14E+04,,,
233.54,3.31E+04,,,
233.58,3.44E+04,,,
233.62,3.45E+04,,,
233.67,3.26E+04,,,
233.71,2.95E+04,,,
233.75,2.53E+04,,,
233.79,2.06E+04,,,
233.84,1.46E+04,,,
233.88,1.04E+04,,,
233.92,7.00E+03,,,
233.96,4.45E+03,,,
234.01,2.32E+03,,,
234.05,1.29E+03,,,
234.09,6.77E+02,,,
234.13,3.35E+02,,,
234.18,1.28E+02,,,
234.22,5.55E+01,,,
234.26,2.27E+01,,,
234.3,8.76E+00,,,
234.35,2.45E+00,,,
234.39,8.29E-01,,,
234.43,2.64E-01,,,
234.47,7.94E-02,,,
234.52,1.63E-02,,,
234.56,4.29E-03,,,
234.6,1.07E-03,,,
234.64,2.51E-04,,,
234.69,4.45E-05,,,
234.73,3.98E-05,,,
234.77,1.41E-04,,,
234.81,5.70E-04,,,
234.86,3.07E-03,,,
234.9,1.10E-02,,,
234.94,3.75E-02,,,
234.98,1.20E-01,,,
235.03,4.76E-01,,,
235.07,1.34E+00,,,
235.11,3.57E+00,,,
235.15,8.97E+00,,,
235.2,2.62E+01,,,
235.24,5.78E+01,,,
235.28,1.20E+02,,,
235.32,2.37E+02,,,
235.37,5.09E+02,,,
235.41,8.79E+02,,,
235.45,1.44E+03,,,
235.49,2.21E+03,,,
235.54,3.51E+03,,,
235.58,4.76E+03,,,
235.62,6.11E+03,,,
235.66,7.42E+03,,,
235.71,8.80E+03,,,
235.75,9.54E+03,,,
235.79,9.90E+03,,,
235.84,9.85E+03,,,
235.88,9.52E+03,,,
235.92,9.07E+03,,,
235.96,8.60E+03,,,
236.01,8.06E+03,,,
236.05,7.65E+03,,,
236.09,7.20E+03,,,
236.13,6.65E+03,,,
236.18,5.76E+03,,,
236.22,4.91E+03,,,
236.26,4.00E+03,,,
236.3,3.10E+03,,,
236.35,2.09E+03,,,
236.39,1.43E+03,,,
236.43,9.30E+02,,,
236.47,5.70E+02,,,
236.52,2.85E+02,,,
236.56,1.54E+02,,,
236.6,7.84E+01,,,
236.64,3.77E+01,,,
236.69,1.39E+01,,,
236.73,5.89E+00,,,
236.77,2.35E+00,,,
236.81,8.86E-01,,,
236.86,2.41E-01,,,
236.9,7.99E-02,,,
236.94,2.50E-02,,,
236.98,7.38E-03,,,
237.03,1.48E-03,,,
237.07,3.85E-04,,,
237.11,9.43E-05,,,
237.15,2.18E-05,,,
237.2,3.23E-06,,,
237.24,6.57E-07,,,
237.28,1.26E-07,,,
