Wavelength,Spectra
333.24,2.61E+05
333.28,3.80E+05
333.32,5.36E+05
333.37,7.92E+05
333.41,1.05E+06
333.45,1.35E+06
333.49,1.68E+06
333.54,2.14E+06
333.58,2.50E+06
333.62,2.85E+06
333.66,3.15E+06
333.71,3.43E+06
333.75,3.55E+06
333.79,3.58E+06
333.83,3.50E+06
333.88,3.27E+06
333.92,3.00E+06
333.96,2.68E+06
334,2.32E+06
334.05,1.86E+06
334.09,1.51E+06
334.13,1.19E+06
334.17,9.14E+05
334.22,6.30E+05
334.26,4.53E+05
334.3,3.16E+05
334.34,2.15E+05
334.39,1.27E+05
334.43,8.07E+04
334.47,4.99E+04
334.51,3.00E+04
334.56,1.52E+04
334.6,8.57E+03
334.64,4.69E+03
334.68,2.49E+03
334.73,1.09E+03
334.77,5.41E+02
334.81,2.62E+02
334.85,1.23E+02
334.9,4.61E+01
334.94,2.04E+01
334.98,8.72E+00
335.02,3.63E+00
335.07,1.17E+00
335.11,4.56E-01
335.15,1.73E-01
335.19,6.37E-02
335.24,1.76E-02
335.28,6.07E-03
335.32,2.04E-03
335.36,6.65E-04
335.41,1.57E-04
335.45,4.81E-05
335.49,1.43E-05
335.53,4.13E-06
335.58,8.39E-07
335.62,2.27E-07
335.66,5.97E-08
335.7,1.53E-08
335.75,2.66E-09
335.79,6.38E-10
336.34,1.61E-10
336.38,6.61E-10
336.43,3.71E-09
336.47,1.43E-08
336.51,5.35E-08
336.55,1.95E-07
336.6,9.43E-07
336.64,3.22E-06
336.68,1.07E-05
336.72,3.47E-05
336.77,1.45E-04
336.81,4.39E-04
336.85,1.30E-03
336.9,4.83E-03
336.94,1.34E-02
336.98,3.61E-02
337.02,9.47E-02
337.07,3.04E-01
337.11,7.49E-01
337.15,1.79E+00
337.19,4.18E+00
337.24,1.16E+01
337.28,2.53E+01
337.32,5.37E+01
337.36,1.11E+02
337.41,2.65E+02
337.45,5.14E+02
337.49,9.71E+02
337.53,1.78E+03
337.58,3.67E+03
337.62,6.32E+03
337.66,1.06E+04
337.7,1.73E+04
337.75,3.06E+04
337.79,4.69E+04
337.83,6.99E+04
337.87,1.01E+05
337.92,1.55E+05
337.96,2.10E+05
338,2.78E+05
338.04,3.58E+05
338.09,4.71E+05
338.13,5.68E+05
338.17,6.68E+05
338.21,7.62E+05
338.26,8.65E+05
338.3,9.28E+05
338.34,9.67E+05
338.38,9.81E+05
338.43,9.60E+05
338.47,9.14E+05
338.51,8.46E+05
338.55,7.62E+05
338.6,6.43E+05
338.64,5.44E+05
338.68,4.47E+05
338.72,3.58E+05
338.77,2.60E+05
338.81,1.95E+05
338.85,1.43E+05
338.89,1.01E+05
338.94,6.34E+04
338.98,4.23E+04
339.02,2.74E+04
339.06,1.73E+04
339.11,9.34E+03
339.15,5.53E+03
339.19,3.19E+03
339.23,1.78E+03
339.28,8.32E+02
339.32,4.39E+02
339.36,2.29E+02
339.4,1.26E+02
339.45,8.79E+01
339.49,1.21E+02
339.53,2.36E+02
339.57,5.00E+02
339.62,1.28E+03
339.66,2.63E+03
339.7,5.27E+03
339.74,1.03E+04
339.79,2.28E+04
339.83,4.19E+04
339.87,7.47E+04
339.91,1.30E+05
339.96,2.48E+05
340,4.05E+05
340.04,6.43E+05
340.08,9.93E+05
340.13,1.64E+06
340.17,2.39E+06
340.21,3.37E+06
340.25,4.62E+06
340.3,6.61E+06
340.34,8.53E+06
340.38,1.07E+07
340.42,1.31E+07
340.47,1.61E+07
340.51,1.85E+07
340.55,2.07E+07
340.59,2.25E+07
340.64,2.40E+07
340.68,2.45E+07
340.72,2.43E+07
340.76,2.35E+07
340.81,2.16E+07
340.85,1.97E+07
340.89,1.74E+07
340.93,1.49E+07
340.98,1.19E+07
341.02,9.59E+06
341.06,7.54E+06
341.1,5.77E+06
341.15,3.98E+06
341.19,2.87E+06
341.23,2.04E+06
341.27,1.44E+06
341.32,9.54E+05
341.36,7.47E+05
341.4,6.69E+05
341.44,7.04E+05
341.49,8.86E+05
341.53,1.14E+06
341.57,1.47E+06
341.61,1.88E+06
341.66,2.49E+06
341.7,3.03E+06
341.74,3.59E+06
341.78,4.15E+06
341.83,4.78E+06
341.87,5.18E+06
341.91,5.48E+06
341.95,5.63E+06
342,5.60E+06
342.04,5.42E+06
342.08,5.09E+06
342.12,4.66E+06
342.17,4.01E+06
342.21,3.45E+06
342.25,2.89E+06
342.29,2.35E+06
342.34,1.75E+06
342.38,1.34E+06
342.42,1.00E+06
342.46,7.25E+05
342.51,4.67E+05
342.55,3.18E+05
342.59,2.11E+05
342.63,1.36E+05
342.68,7.58E+04
342.72,4.60E+04
342.76,2.72E+04
342.8,1.56E+04
342.85,7.52E+03
342.89,4.06E+03
342.93,2.13E+03
342.97,1.09E+03
343.02,4.54E+02
343.06,2.19E+02
343.1,1.02E+02
343.14,4.66E+01
343.19,1.68E+01
343.23,7.18E+00
343.27,2.99E+00
343.31,1.21E+00
343.36,3.77E-01
343.4,1.44E-01
343.44,5.33E-02
343.48,1.92E-02
343.53,5.18E-03
343.57,1.76E-03
343.61,5.80E-04
343.66,1.40E-04
343.7,4.34E-05
343.74,1.31E-05
343.78,3.85E-06
343.83,8.02E-07
343.87,2.22E-07
343.91,5.96E-08
343.95,1.56E-08
344,2.81E-09
344.04,6.90E-10
344.29,1.50E-09
344.34,8.36E-09
344.38,3.22E-08
344.42,1.20E-07
344.46,4.39E-07
344.51,2.13E-06
344.55,7.31E-06
344.59,2.45E-05
344.63,7.96E-05
344.68,3.35E-04
344.72,1.03E-03
344.76,3.07E-03
344.8,8.91E-03
344.85,3.26E-02
344.89,8.92E-02
344.93,2.38E-01
344.97,6.17E-01
345.02,1.96E+00
345.06,4.78E+00
345.1,1.14E+01
345.14,2.63E+01
345.19,7.25E+01
345.23,1.58E+02
345.27,3.36E+02
345.31,6.95E+02
345.36,1.66E+03
345.4,3.24E+03
345.44,6.14E+03
345.48,1.13E+04
345.53,2.35E+04
345.57,4.09E+04
345.61,6.92E+04
345.65,1.14E+05
345.7,2.05E+05
345.74,3.19E+05
345.78,4.82E+05
345.82,7.10E+05
345.87,1.11E+06
345.91,1.54E+06
345.95,2.08E+06
345.99,2.73E+06
346.04,3.70E+06
346.08,4.58E+06
346.12,5.52E+06
346.16,6.48E+06
346.21,7.62E+06
346.25,8.42E+06
346.29,9.06E+06
346.33,9.49E+06
346.38,9.69E+06
346.42,9.57E+06
346.46,9.19E+06
346.5,8.60E+06
346.55,7.62E+06
346.59,6.71E+06
346.63,5.76E+06
346.67,4.81E+06
346.72,3.70E+06
346.76,2.91E+06
346.8,2.23E+06
346.84,1.66E+06
346.89,1.11E+06
346.93,7.79E+05
346.97,5.33E+05
347.01,3.55E+05
347.06,2.05E+05
347.1,1.29E+05
347.14,7.87E+04
347.18,4.68E+04
347.23,2.35E+04
347.27,1.32E+04
347.31,7.21E+03
347.35,3.89E+03
347.4,1.86E+03
347.44,1.23E+03
347.48,1.18E+03
347.52,1.66E+03
347.57,3.18E+03
347.61,5.55E+03
347.65,9.55E+03
347.69,1.61E+04
347.74,2.97E+04
347.78,4.70E+04
347.82,7.27E+04
347.86,1.09E+05
347.91,1.76E+05
347.95,2.50E+05
347.99,3.45E+05
348.03,4.65E+05
348.08,6.52E+05
348.12,8.29E+05
348.16,1.03E+06
348.2,1.25E+06
348.25,1.53E+06
348.29,1.75E+06
348.33,1.96E+06
348.37,2.15E+06
348.42,2.34E+06
348.46,2.45E+06
348.5,2.52E+06
348.54,2.56E+06
348.59,2.55E+06
348.63,2.52E+06
348.67,2.46E+06
348.71,2.39E+06
348.76,2.27E+06
348.8,2.17E+06
348.84,2.06E+06
348.88,1.94E+06
348.93,1.79E+06
348.97,1.67E+06
349.01,1.56E+06
349.05,1.48E+06
349.1,1.46E+06
349.14,1.53E+06
349.18,1.71E+06
349.22,2.04E+06
349.27,2.69E+06
349.31,3.45E+06
349.35,4.44E+06
349.39,5.67E+06
349.44,7.53E+06
349.48,9.23E+06
349.52,1.11E+07
349.56,1.29E+07
349.61,1.52E+07
349.65,1.69E+07
349.69,1.82E+07
349.73,1.93E+07
349.78,2.01E+07
349.82,2.04E+07
349.86,2.03E+07
349.9,2.01E+07
349.95,1.97E+07
349.99,1.95E+07
350.03,1.95E+07
350.07,1.97E+07
350.12,2.04E+07
350.16,2.13E+07
350.2,2.25E+07
350.25,2.40E+07
350.29,2.52E+07
350.33,2.62E+07
350.37,2.67E+07
350.42,2.69E+07
350.46,2.64E+07
350.5,2.55E+07
350.54,2.42E+07
350.59,2.22E+07
350.63,2.04E+07
350.67,1.88E+07
350.71,1.73E+07
350.76,1.58E+07
350.8,1.50E+07
