Wavelength,Spectra,,,
208.2,1.42E-08,,,
208.24,7.44E-08,,,
208.28,3.63E-07,,,
208.33,2.38E-06,,,
208.37,9.87E-06,,,
208.41,3.81E-05,,,
208.45,1.37E-04,,,
208.5,6.14E-04,,,
208.54,1.88E-03,,,
208.58,5.37E-03,,,
208.62,1.43E-02,,,
208.67,4.37E-02,,,
208.71,9.90E-02,,,
208.75,2.09E-01,,,
208.8,4.80E-01,,,
208.84,8.64E-01,,,
208.88,1.45E+00,,,
208.92,2.27E+00,,,
208.97,3.60E+00,,,
209.01,4.81E+00,,,
209.05,6.01E+00,,,
209.09,7.02E+00,,,
209.14,7.76E+00,,,
209.18,7.80E+00,,,
209.22,7.35E+00,,,
209.26,6.50E+00,,,
209.31,5.12E+00,,,
209.35,3.96E+00,,,
209.39,2.89E+00,,,
209.43,1.99E+00,,,
209.48,1.16E+00,,,
209.52,7.10E-01,,,
209.56,4.12E-01,,,
209.6,2.26E-01,,,
209.65,9.94E-02,,,
209.69,4.82E-02,,,
209.73,2.21E-02,,,
209.77,9.53E-03,,,
209.82,3.05E-03,,,
209.86,1.14E-03,,,
209.9,3.99E-04,,,
209.94,1.30E-04,,,
209.99,2.93E-05,,,
210.03,8.20E-06,,,
210.07,2.14E-06,,,
210.11,5.20E-07,,,
210.16,8.03E-08,,,
210.2,1.66E-08,,,
210.24,3.20E-09,,,
210.28,5.73E-10,,,
210.33,6.03E-11,,,
210.37,9.47E-12,,,
210.41,3.25E-12,,,
210.45,1.25E-11,,,
210.5,1.12E-10,,,
210.54,5.99E-10,,,
210.58,3.00E-09,,,
210.62,1.40E-08,,,
210.67,8.64E-08,,,
210.71,3.43E-07,,,
210.75,1.27E-06,,,
210.79,4.35E-06,,,
210.84,1.84E-05,,,
210.88,5.38E-05,,,
210.92,1.47E-04,,,
210.96,3.71E-04,,,
211.01,1.08E-03,,,
211.05,2.32E-03,,,
211.09,4.66E-03,,,
211.13,8.72E-03,,,
211.18,1.72E-02,,,
211.22,2.75E-02,,,
211.26,4.07E-02,,,
211.3,5.61E-02,,,
211.35,7.59E-02,,,
211.39,8.92E-02,,,
211.43,9.75E-02,,,
211.47,9.93E-02,,,
211.52,9.18E-02,,,
211.56,7.96E-02,,,
211.6,6.42E-02,,,
211.64,4.82E-02,,,
211.69,3.05E-02,,,
211.73,1.95E-02,,,
211.77,1.16E-02,,,
211.81,6.43E-03,,,
211.86,2.78E-03,,,
211.9,1.31E-03,,,
211.94,5.76E-04,,,
211.98,2.35E-04,,,
212.03,6.96E-05,,,
212.07,2.42E-05,,,
212.11,7.84E-06,,,
212.15,2.37E-06,,,
212.2,4.78E-07,,,
212.24,1.23E-07,,,
212.28,2.93E-08,,,
212.32,6.53E-09,,,
212.37,9.02E-10,,,
212.41,1.71E-10,,,
212.45,3.02E-11,,,
212.49,5.31E-12,,,
212.54,5.82E-12,,,
212.58,4.28E-11,,,
212.62,3.18E-10,,,
212.66,2.21E-09,,,
212.71,2.27E-08,,,
212.75,1.35E-07,,,
212.79,7.49E-07,,,
212.83,3.88E-06,,,
212.88,2.76E-05,,,
212.92,1.23E-04,,,
212.96,5.08E-04,,,
213,1.97E-03,,,
213.05,9.70E-03,,,
213.09,3.22E-02,,,
213.13,9.98E-02,,,
213.17,2.89E-01,,,
213.22,9.91E-01,,,
213.26,2.46E+00,,,
213.3,5.71E+00,,,
213.34,1.24E+01,,,
213.39,2.95E+01,,,
213.43,5.48E+01,,,
213.47,9.52E+01,,,
213.51,1.54E+02,,,
213.56,2.57E+02,,,
213.6,3.57E+02,,,
213.64,4.64E+02,,,
213.68,5.63E+02,,,
213.73,6.51E+02,,,
213.77,6.78E+02,,,
213.81,6.59E+02,,,
213.85,5.98E+02,,,
213.9,4.82E+02,,,
213.94,3.75E+02,,,
213.98,2.72E+02,,,
214.02,1.85E+02,,,
214.07,1.03E+02,,,
214.11,6.01E+01,,,
214.15,3.26E+01,,,
214.19,1.65E+01,,,
214.24,6.41E+00,,,
214.28,2.78E+00,,,
214.32,1.12E+00,,,
214.36,4.25E-01,,,
214.41,1.14E-01,,,
214.45,3.69E-02,,,
214.49,1.11E-02,,,
214.53,3.13E-03,,,
214.58,5.82E-04,,,
214.62,1.40E-04,,,
214.66,3.15E-05,,,
214.7,6.86E-06,,,
214.75,2.29E-06,,,
214.79,5.08E-06,,,
214.83,1.58E-05,,,
214.87,4.74E-05,,,
214.92,1.71E-04,,,
214.96,4.44E-04,,,
215,1.08E-03,,,
215.04,2.47E-03,,,
215.09,6.33E-03,,,
215.13,1.26E-02,,,
215.17,2.34E-02,,,
215.21,4.11E-02,,,
215.26,7.64E-02,,,
215.3,1.17E-01,,,
215.34,1.70E-01,,,
215.38,2.32E-01,,,
215.43,3.16E-01,,,
215.47,3.79E-01,,,
215.51,4.29E-01,,,
215.56,4.62E-01,,,
215.6,4.59E-01,,,
215.64,4.30E-01,,,
215.68,3.80E-01,,,
