Wavelength,Spectra
220.19,6.22E+03
220.23,1.22E+04
220.27,2.25E+04
220.32,4.41E+04
220.36,7.01E+04
220.4,1.04E+05
220.44,1.46E+05
220.49,2.02E+05
220.53,2.43E+05
220.57,2.74E+05
220.61,2.90E+05
220.66,2.85E+05
220.7,2.60E+05
220.74,2.23E+05
220.78,1.80E+05
220.83,1.25E+05
220.87,8.71E+04
220.91,5.70E+04
220.95,3.49E+04
221,1.73E+04
221.04,9.23E+03
221.08,4.61E+03
221.12,2.17E+03
221.17,8.13E+02
221.21,4.37E+02
221.25,4.46E+02
221.29,8.53E+02
221.34,2.32E+03
221.38,4.95E+03
221.42,9.96E+03
221.46,1.88E+04
221.51,3.79E+04
221.55,6.17E+04
221.59,9.41E+04
221.63,1.35E+05
221.68,1.92E+05
221.72,2.38E+05
221.76,2.76E+05
221.8,3.00E+05
221.85,3.05E+05
221.89,2.88E+05
221.93,2.56E+05
221.97,2.16E+05
222.02,1.62E+05
222.06,1.23E+05
222.1,9.01E+04
222.14,6.49E+04
222.19,4.26E+04
222.23,3.05E+04
222.27,2.20E+04
222.32,1.52E+04
222.36,1.24E+04
222.4,1.23E+04
222.44,1.54E+04
222.49,2.49E+04
222.53,3.77E+04
222.57,5.54E+04
222.61,7.72E+04
222.66,1.07E+05
222.7,1.30E+05
222.74,1.48E+05
222.78,1.58E+05
222.83,1.56E+05
222.87,1.44E+05
222.91,1.25E+05
222.95,1.01E+05
223,7.12E+04
223.04,4.99E+04
223.08,3.28E+04
223.12,2.03E+04
223.17,1.01E+04
223.21,5.39E+03
223.25,2.70E+03
223.29,1.26E+03
223.34,4.48E+02
223.38,1.82E+02
223.42,6.91E+01
223.46,2.46E+01
223.51,6.19E+00
223.55,1.91E+00
223.59,5.59E-01
223.63,1.77E-01
223.68,1.82E-01
223.72,5.84E-01
223.76,2.03E+00
223.8,6.65E+00
223.85,2.69E+01
223.89,7.68E+01
223.93,2.05E+02
223.97,5.16E+02
224.02,1.49E+03
224.06,3.24E+03
224.1,6.62E+03
224.14,1.27E+04
224.19,2.62E+04
224.23,4.35E+04
224.27,6.78E+04
224.31,9.93E+04
224.36,1.46E+05
224.4,1.86E+05
224.44,2.21E+05
224.48,2.47E+05
224.53,2.60E+05
224.57,2.52E+05
224.61,2.31E+05
224.65,2.00E+05
224.7,1.58E+05
224.74,1.29E+05
224.78,1.12E+05
224.82,1.08E+05
224.87,1.27E+05
224.91,1.58E+05
224.95,2.00E+05
224.99,2.47E+05
225.04,3.02E+05
225.08,3.34E+05
225.12,3.51E+05
225.16,3.48E+05
225.21,3.19E+05
225.25,2.81E+05
225.29,2.34E+05
225.33,1.87E+05
225.38,1.35E+05
225.42,1.05E+05
225.46,8.65E+04
225.5,8.15E+04
225.55,9.21E+04
225.59,1.11E+05
