Wavelength,Spectra,,
377.97,3.22E+08,,
378.01,3.44E+08,,
378.05,3.65E+08,,
378.09,3.84E+08,,
378.14,4.06E+08,,
378.18,4.22E+08,,
378.22,4.37E+08,,
378.26,4.52E+08,,
378.31,4.71E+08,,
378.35,4.88E+08,,
378.39,5.07E+08,,
378.43,5.28E+08,,
378.48,5.58E+08,,
378.52,5.84E+08,,
378.56,6.10E+08,,
378.6,6.35E+08,,
378.65,6.61E+08,,
378.69,6.77E+08,,
378.73,6.87E+08,,
378.77,6.90E+08,,
378.82,6.83E+08,,
378.86,6.69E+08,,
378.9,6.49E+08,,
378.94,6.23E+08,,
378.99,5.84E+08,,
379.03,5.49E+08,,
379.07,5.12E+08,,
379.11,4.75E+08,,
379.16,4.28E+08,,
379.2,3.91E+08,,
379.24,3.56E+08,,
379.28,3.23E+08,,
379.33,2.87E+08,,
379.37,2.63E+08,,
379.41,2.45E+08,,
379.45,2.35E+08,,
379.5,2.36E+08,,
379.54,2.52E+08,,
379.58,2.84E+08,,
379.62,3.34E+08,,
379.67,4.24E+08,,
379.71,5.21E+08,,
379.75,6.40E+08,,
379.79,7.79E+08,,
379.84,9.77E+08,,
379.88,1.15E+09,,
379.92,1.33E+09,,
379.96,1.50E+09,,
380.01,1.71E+09,,
380.05,1.84E+09,,
380.09,1.96E+09,,
380.13,2.03E+09,,
380.18,2.08E+09,,
380.22,2.07E+09,,
380.26,2.03E+09,,
380.3,1.95E+09,,
380.35,1.83E+09,,
380.39,1.71E+09,,
380.43,1.60E+09,,
380.47,1.48E+09,,
380.52,1.35E+09,,
380.56,1.26E+09,,
380.6,1.19E+09,,
380.64,1.13E+09,,
380.69,1.08E+09,,
380.73,1.05E+09,,
380.77,1.02E+09,,
380.81,9.96E+08,,
380.86,9.56E+08,,
380.9,9.17E+08,,
380.94,8.70E+08,,
380.98,8.15E+08,,
381.03,7.38E+08,,
381.07,6.73E+08,,
381.11,6.09E+08,,
381.15,5.46E+08,,
381.2,4.77E+08,,
381.24,4.30E+08,,
381.28,3.93E+08,,
381.32,3.66E+08,,
381.37,3.45E+08,,
381.41,3.38E+08,,
381.45,3.37E+08,,
381.49,3.42E+08,,
381.54,3.51E+08,,
381.58,3.60E+08,,
381.62,3.69E+08,,
381.66,3.76E+08,,
381.71,3.81E+08,,
381.75,3.83E+08,,
381.79,3.81E+08,,
381.83,3.77E+08,,
381.88,3.69E+08,,
381.92,3.60E+08,,
381.96,3.52E+08,,
382,3.43E+08,,
382.05,3.33E+08,,
382.09,3.26E+08,,
382.13,3.20E+08,,
382.17,3.16E+08,,
382.22,3.10E+08,,
382.26,3.05E+08,,
382.3,3.00E+08,,
382.34,2.92E+08,,
382.39,2.80E+08,,
382.43,2.67E+08,,
382.47,2.51E+08,,
382.51,2.33E+08,,
382.56,2.07E+08,,
382.6,1.85E+08,,
382.64,1.63E+08,,
382.68,1.42E+08,,
382.73,1.18E+08,,
382.77,1.01E+08,,
382.81,8.87E+07,,
382.85,8.03E+07,,
382.9,7.64E+07,,
382.94,7.92E+07,,
382.98,8.75E+07,,
383.02,1.02E+08,,
383.07,1.27E+08,,
383.11,1.54E+08,,
383.15,1.86E+08,,
383.19,2.23E+08,,
383.24,2.76E+08,,
383.28,3.22E+08,,
383.32,3.71E+08,,
383.36,4.21E+08,,
383.41,4.85E+08,,
383.45,5.35E+08,,
383.49,5.82E+08,,
383.53,6.26E+08,,
383.58,6.75E+08,,
383.62,7.06E+08,,
383.66,7.30E+08,,
383.7,7.46E+08,,
383.75,7.53E+08,,
383.79,7.48E+08,,
383.83,7.34E+08,,
383.87,7.11E+08,,
383.92,6.73E+08,,
383.96,6.36E+08,,
384,5.96E+08,,
384.05,5.45E+08,,
384.09,5.06E+08,,
384.13,4.70E+08,,
384.17,4.39E+08,,
384.22,4.10E+08,,
384.26,3.96E+08,,
384.3,3.90E+08,,
384.34,3.92E+08,,
384.39,4.08E+08,,
384.43,4.30E+08,,
384.47,4.59E+08,,
384.51,4.95E+08,,
384.56,5.48E+08,,
384.6,5.95E+08,,
384.64,6.44E+08,,
384.68,6.93E+08,,
384.73,7.55E+08,,
384.77,8.03E+08,,
384.81,8.50E+08,,
384.85,8.97E+08,,
384.9,9.55E+08,,
384.94,1.01E+09,,
384.98,1.06E+09,,
385.02,1.12E+09,,
385.07,1.21E+09,,
385.11,1.29E+09,,
385.15,1.38E+09,,
385.19,1.47E+09,,
385.24,1.59E+09,,
385.28,1.68E+09,,
385.32,1.76E+09,,
385.36,1.82E+09,,
385.41,1.87E+09,,
385.45,1.89E+09,,
385.49,1.87E+09,,
385.53,1.83E+09,,
385.58,1.75E+09,,
385.62,1.65E+09,,
385.66,1.54E+09,,
385.7,1.41E+09,,
385.75,1.24E+09,,
385.79,1.10E+09,,
385.83,9.58E+08,,
385.87,8.23E+08,,
385.92,6.67E+08,,
385.96,5.55E+08,,
386,4.54E+08,,
386.04,3.67E+08,,
386.09,2.75E+08,,
386.13,2.16E+08,,
386.17,1.68E+08,,
386.21,1.30E+08,,
386.26,9.55E+07,,
386.3,7.67E+07,,
386.34,6.44E+07,,
386.38,5.75E+07,,
386.43,5.50E+07,,
386.47,5.68E+07,,
386.51,6.08E+07,,
386.55,6.65E+07,,
386.6,7.47E+07,,
386.64,8.13E+07,,
386.68,8.72E+07,,
386.72,9.21E+07,,
386.77,9.59E+07,,
386.81,9.69E+07,,
386.85,9.60E+07,,
386.89,9.34E+07,,
386.94,8.78E+07,,
386.98,8.22E+07,,
387.02,7.61E+07,,
387.06,7.00E+07,,
387.11,6.36E+07,,
387.15,6.03E+07,,
387.19,5.93E+07,,
387.23,6.13E+07,,
387.28,6.90E+07,,
387.32,7.98E+07,,
387.36,9.53E+07,,
387.4,1.16E+08,,
387.45,1.48E+08,,
387.49,1.79E+08,,
387.53,2.14E+08,,
387.57,2.53E+08,,
387.62,3.05E+08,,
387.66,3.48E+08,,
387.7,3.91E+08,,
387.74,4.34E+08,,
387.79,4.84E+08,,
387.83,5.21E+08,,
387.87,5.53E+08,,
387.91,5.82E+08,,
387.96,6.11E+08,,
388,6.27E+08,,
388.04,6.39E+08,,
388.08,6.44E+08,,
388.13,6.42E+08,,
388.17,6.34E+08,,
388.21,6.20E+08,,
388.25,6.01E+08,,
388.3,5.71E+08,,
388.34,5.45E+08,,
388.38,5.20E+08,,
388.42,4.96E+08,,
388.47,4.75E+08,,
388.51,4.66E+08,,
388.55,4.67E+08,,
388.59,4.80E+08,,
388.64,5.12E+08,,
388.68,5.50E+08,,
388.72,5.97E+08,,
388.76,6.52E+08,,
388.81,7.24E+08,,
388.85,7.81E+08,,
388.89,8.32E+08,,
388.93,8.75E+08,,
388.98,9.10E+08,,
389.02,9.23E+08,,
389.06,9.21E+08,,
389.1,9.04E+08,,
389.15,8.66E+08,,
389.19,8.26E+08,,
389.23,7.82E+08,,
389.27,7.35E+08,,
389.32,6.82E+08,,
389.36,6.45E+08,,
389.4,6.17E+08,,
389.44,5.97E+08,,
389.49,5.85E+08,,
389.53,5.83E+08,,
389.57,5.87E+08,,
