Wavelength,Spectra
387.53,6.44E+09
387.57,6.01E+09
387.62,5.35E+09
387.66,4.76E+09
387.7,4.14E+09
387.74,3.53E+09
387.79,2.81E+09
387.83,2.28E+09
387.87,1.81E+09
387.91,1.41E+09
387.96,1.00E+09
388,7.43E+08
388.04,5.39E+08
388.08,3.83E+08
388.13,2.43E+08
388.17,1.65E+08
388.21,1.09E+08
388.25,7.09E+07
388.3,4.01E+07
388.34,2.48E+07
388.38,1.51E+07
388.42,8.92E+06
388.47,4.51E+06
388.51,2.55E+06
388.55,1.41E+06
388.59,7.64E+05
388.64,3.45E+05
388.68,1.78E+05
388.72,9.00E+04
388.76,4.45E+04
388.81,1.79E+04
388.85,8.46E+03
388.89,3.90E+03
388.93,1.76E+03
388.98,6.35E+02
389.02,2.73E+02
389.06,1.15E+02
389.1,4.76E+01
389.15,1.53E+01
389.19,6.01E+00
389.23,2.32E+00
389.27,8.73E-01
389.32,2.50E-01
389.36,9.00E-02
389.4,3.17E-02
389.44,1.09E-02
389.49,2.79E-03
389.53,9.16E-04
389.57,2.94E-04
389.61,9.26E-05
389.66,2.12E-05
389.7,6.35E-06
389.74,1.86E-06
400.88,5.56E-07
400.92,1.81E-06
400.97,7.70E-06
401.01,2.40E-05
401.05,7.33E-05
401.09,2.19E-04
401.14,8.41E-04
401.18,2.41E-03
401.22,6.77E-03
401.26,1.86E-02
401.31,6.43E-02
401.35,1.70E-01
401.39,4.38E-01
401.43,1.11E+00
401.48,3.45E+00
401.52,8.36E+00
401.56,1.99E+01
401.6,4.63E+01
401.65,1.30E+02
401.69,2.89E+02
401.73,6.32E+02
401.77,1.35E+03
401.82,3.42E+03
401.86,7.01E+03
401.9,1.41E+04
401.94,2.78E+04
401.99,6.31E+04
402.03,1.19E+05
402.07,2.20E+05
402.11,3.99E+05
402.16,8.17E+05
402.2,1.42E+06
402.24,2.41E+06
402.28,4.02E+06
402.33,7.41E+06
402.37,1.18E+07
402.41,1.85E+07
402.45,2.84E+07
402.5,4.71E+07
402.54,6.92E+07
402.58,9.95E+07
402.62,1.40E+08
402.67,2.10E+08
402.71,2.84E+08
402.75,3.75E+08
402.79,4.87E+08
402.84,6.56E+08
402.88,8.15E+08
402.92,9.92E+08
402.96,1.18E+09
403.01,1.44E+09
403.05,1.64E+09
403.09,1.84E+09
403.13,2.02E+09
403.18,2.21E+09
403.22,2.32E+09
403.26,2.39E+09
403.3,2.41E+09
403.35,2.37E+09
403.39,2.29E+09
403.43,2.17E+09
403.47,2.02E+09
403.52,1.79E+09
403.56,1.59E+09
403.6,1.39E+09
403.64,1.18E+09
403.69,9.46E+08
403.73,7.73E+08
403.77,6.20E+08
403.81,4.87E+08
403.86,3.51E+08
403.9,2.64E+08
403.94,1.94E+08
403.98,1.40E+08
404.03,9.10E+07
404.07,6.30E+07
404.11,4.27E+07
404.16,2.55E+07
404.2,1.66E+07
404.24,1.05E+07
404.28,6.57E+06
404.33,3.54E+06
404.37,2.11E+06
404.41,1.24E+06
404.45,7.09E+05
404.5,3.45E+05
404.54,1.89E+05
404.58,1.02E+05
404.62,5.37E+04
404.67,2.35E+04
404.71,1.19E+04
404.75,5.87E+03
404.79,2.85E+03
404.84,1.12E+03
404.88,5.21E+02
404.92,2.37E+02
404.96,1.06E+02
405.01,3.75E+01
405.05,1.60E+01
405.09,6.71E+00
405.13,2.76E+00
405.18,8.81E-01
405.22,3.46E-01
405.26,1.33E-01
405.3,5.03E-02
405.35,1.45E-02
405.39,5.24E-03
405.43,1.86E-03
405.47,6.44E-04
405.52,1.67E-04
405.56,5.55E-05
405.6,1.81E-05
405.64,5.78E-06
405.69,1.35E-06
405.73,4.13E-07
