Wavelength,Spectra,,,
211.55,8.14E+02,,,
211.59,3.15E+03,,,
211.63,1.15E+04,,,
211.67,3.92E+04,,,
211.71,1.26E+05,,,
211.75,3.80E+05,,,
211.8,1.39E+06,,,
211.84,3.65E+06,,,
211.88,9.02E+06,,,
211.92,2.09E+07,,,
211.96,4.56E+07,,,
212,9.33E+07,,,
212.04,1.79E+08,,,
212.08,3.21E+08,,,
212.12,5.41E+08,,,
212.17,9.43E+08,,,
212.21,1.37E+09,,,
212.25,1.85E+09,,,
212.29,2.34E+09,,,
212.33,2.76E+09,,,
212.37,3.04E+09,,,
212.41,3.12E+09,,,
212.45,2.99E+09,,,
212.49,2.67E+09,,,
212.53,2.23E+09,,,
212.58,1.61E+09,,,
212.62,1.15E+09,,,
212.66,7.60E+08,,,
212.7,4.70E+08,,,
212.74,2.71E+08,,,
212.78,1.45E+08,,,
212.82,7.27E+07,,,
212.86,3.39E+07,,,
212.9,1.47E+07,,,
212.95,4.70E+06,,,
212.99,1.74E+06,,,
213.03,6.00E+05,,,
213.07,1.93E+05,,,
213.11,5.77E+04,,,
213.15,1.61E+04,,,
213.19,4.18E+03,,,
213.23,1.01E+03,,,
213.27,2.28E+02,,,
213.32,3.21E+01,,,
213.36,6.17E+00,,,
213.4,1.11E+00,,,
213.44,1.84E-01,,,
213.48,2.86E-02,,,
213.52,4.15E-03,,,
213.56,5.59E-04,,,
213.6,7.02E-05,,,
213.64,8.22E-06,,,
213.69,5.09E-07,,,
215.74,1.59E-19,,,
215.78,1.40E-18,,,
215.82,1.15E-17,,,
215.86,8.83E-17,,,
215.9,6.34E-16,,,
215.95,6.77E-15,,,
215.99,4.18E-14,,,
216.03,2.41E-13,,,
216.07,1.30E-12,,,
216.11,6.52E-12,,,
216.15,3.07E-11,,,
216.19,1.35E-10,,,
216.23,5.55E-10,,,
216.27,2.14E-09,,,
216.32,1.05E-08,,,
216.36,3.48E-08,,,
216.4,1.08E-07,,,
216.44,3.14E-07,,,
216.48,8.54E-07,,,
216.52,2.18E-06,,,
216.56,5.22E-06,,,
216.6,1.17E-05,,,
216.64,2.48E-05,,,
216.69,5.78E-05,,,
216.73,1.06E-04,,,
216.77,1.84E-04,,,
216.81,3.01E-04,,,
216.85,4.64E-04,,,
216.89,6.74E-04,,,
216.93,9.24E-04,,,
216.97,1.20E-03,,,
217.01,1.46E-03,,,
217.06,1.74E-03,,,
217.1,1.87E-03,,,
217.14,1.90E-03,,,
217.18,1.84E-03,,,
217.22,1.70E-03,,,
217.26,1.55E-03,,,
217.3,1.45E-03,,,
217.34,1.48E-03,,,
217.38,1.70E-03,,,
217.42,2.18E-03,,,
217.47,3.13E-03,,,
217.51,4.13E-03,,,
217.55,5.22E-03,,,
217.59,6.25E-03,,,
217.63,7.06E-03,,,
217.67,7.52E-03,,,
217.71,7.58E-03,,,
217.75,7.27E-03,,,
217.79,6.75E-03,,,
217.84,6.08E-03,,,
217.88,5.75E-03,,,
217.92,5.72E-03,,,
217.96,5.99E-03,,,
218,6.48E-03,,,
218.04,7.02E-03,,,
218.08,7.46E-03,,,
218.12,7.63E-03,,,
218.16,7.46E-03,,,
218.21,6.74E-03,,,
218.25,5.86E-03,,,
218.29,4.83E-03,,,
218.33,3.76E-03,,,
218.37,2.77E-03,,,
218.41,1.93E-03,,,
218.45,1.26E-03,,,
218.49,7.82E-04,,,
218.53,4.56E-04,,,
218.58,2.13E-04,,,
218.62,1.08E-04,,,
218.66,5.19E-05,,,
218.7,2.42E-05,,,
218.74,1.22E-05,,,
218.78,9.11E-06,,,
218.82,1.16E-05,,,
218.86,1.87E-05,,,
218.9,3.08E-05,,,
218.95,5.32E-05,,,
218.99,7.66E-05,,,
219.03,1.03E-04,,,
219.07,1.31E-04,,,
219.11,1.54E-04,,,
219.15,1.70E-04,,,
219.19,1.76E-04,,,
219.23,1.70E-04,,,
219.27,1.54E-04,,,
219.32,1.24E-04,,,
219.36,9.66E-05,,,
219.4,7.04E-05,,,
219.44,4.80E-05,,,
219.48,3.07E-05,,,
219.52,1.90E-05,,,
219.56,1.59E-05,,,
219.6,4.79E-05,,,
219.64,2.97E-04,,,
219.69,3.03E-03,,,
219.73,1.81E-02,,,
219.77,1.01E-01,,,
219.81,5.32E-01,,,
219.85,2.61E+00,,,
219.89,1.20E+01,,,
219.93,5.18E+01,,,
219.97,2.09E+02,,,
220.01,7.89E+02,,,
220.05,2.79E+03,,,
220.1,1.24E+04,,,
220.14,3.77E+04,,,
220.18,1.08E+05,,,
