Wavelength,Spectra
485.7,4.01E+06
485.74,4.61E+06
485.79,5.38E+06
485.83,5.99E+06
485.87,6.59E+06
485.91,7.14E+06
485.96,7.76E+06
486,8.16E+06
486.04,8.47E+06
486.08,8.68E+06
486.13,8.77E+06
486.17,8.71E+06
486.21,8.53E+06
486.25,8.25E+06
486.3,7.76E+06
486.34,7.28E+06
486.38,6.73E+06
486.42,6.14E+06
486.47,5.38E+06
486.51,4.76E+06
486.55,4.16E+06
486.59,3.58E+06
486.64,2.92E+06
486.68,2.44E+06
486.72,2.01E+06
486.76,1.64E+06
486.81,1.24E+06
486.85,9.78E+05
486.89,7.61E+05
486.93,5.84E+05
486.98,4.12E+05
487.02,3.07E+05
487.06,2.26E+05
487.1,1.64E+05
487.15,1.07E+05
487.19,7.55E+04
487.23,5.24E+04
487.27,3.59E+04
487.32,2.19E+04
487.36,1.45E+04
487.4,9.52E+03
487.44,6.15E+03
487.49,3.50E+03
487.53,2.19E+03
487.57,1.36E+03
487.61,8.27E+02
487.66,4.38E+02
487.7,2.59E+02
487.74,1.51E+02
487.78,8.70E+01
487.83,4.29E+01
487.87,2.39E+01
487.91,1.32E+01
487.95,7.17E+00
488,3.29E+00
488.04,1.73E+00
488.08,9.02E-01
488.12,4.63E-01
488.17,1.97E-01
488.21,9.82E-02
488.25,4.83E-02
488.29,2.34E-02
488.34,9.28E-03
488.38,4.36E-03
488.42,2.02E-03
488.46,9.25E-04
488.51,3.42E-04
488.55,1.52E-04
488.59,6.64E-05
488.63,2.87E-05
488.68,9.85E-06
488.72,4.13E-06
488.76,1.71E-06
488.8,6.95E-07
488.85,2.22E-07
488.89,8.79E-08
488.93,3.43E-08
488.97,1.32E-08
489.02,3.93E-09
489.06,1.47E-09
652.32,4.23E-09
652.36,8.79E-09
652.4,1.81E-08
652.45,4.44E-08
652.49,9.01E-08
652.53,1.82E-07
652.57,3.63E-07
652.62,8.54E-07
652.66,1.68E-06
652.7,3.28E-06
652.74,6.35E-06
652.79,1.44E-05
