Wavelength,Spectra,,,
365.17,1.57E-08,,,
365.21,8.88E-09,,,
365.25,4.91E-09,,,
365.3,2.26E-09,,,
365.34,1.19E-09,,,
365.38,6.09E-10,,,
365.42,3.05E-10,,,
365.47,1.24E-10,,,
365.51,5.91E-11,,,
365.55,2.74E-11,,,
365.59,1.25E-11,,,
365.64,4.49E-12,,,
365.68,1.93E-12,,,
365.72,8.12E-13,,,
365.76,3.33E-13,,,
365.81,1.06E-13,,,
365.85,4.13E-14,,,
365.89,1.57E-14,,,
365.93,5.83E-15,,,
365.98,1.63E-15,,,
366.02,5.76E-16,,,
366.06,1.98E-16,,,
366.1,6.65E-17,,,
366.15,1.64E-17,,,
366.19,5.23E-18,,,
366.23,1.63E-18,,,
366.27,4.93E-19,,,
366.32,1.07E-19,,,
366.36,3.08E-20,,,
366.4,8.65E-21,,,
366.44,2.23E-21,,,
382.39,1.93E-17,,,
382.43,6.69E-17,,,
382.47,2.27E-16,,,
382.51,7.54E-16,,,
382.56,3.28E-15,,,
382.6,1.04E-14,,,
382.64,3.21E-14,,,
382.68,9.72E-14,,,
382.73,3.77E-13,,,
382.77,1.09E-12,,,
382.81,3.07E-12,,,
382.85,8.48E-12,,,
382.9,2.93E-11,,,
382.94,7.71E-11,,,
382.98,1.99E-10,,,
383.02,5.00E-10,,,
383.07,1.54E-09,,,
383.11,3.70E-09,,,
383.15,8.69E-09,,,
383.19,2.00E-08,,,
383.24,5.49E-08,,,
383.28,1.20E-07,,,
383.32,2.58E-07,,,
383.36,5.41E-07,,,
383.41,1.32E-06,,,
383.45,2.65E-06,,,
383.49,5.17E-06,,,
383.53,9.90E-06,,,
383.58,2.16E-05,,,
383.62,3.95E-05,,,
383.66,7.04E-05,,,
383.7,1.23E-04,,,
383.75,2.40E-04,,,
383.79,3.99E-04,,,
383.83,6.51E-04,,,
383.87,1.04E-03,,,
383.92,1.81E-03,,,
383.96,2.75E-03,,,
384,4.09E-03,,,
384.05,6.54E-03,,,
384.09,9.29E-03,,,
384.13,1.29E-02,,,
384.17,1.76E-02,,,
384.22,2.53E-02,,,
384.26,3.29E-02,,,
384.3,4.21E-02,,,
384.34,5.27E-02,,,
384.39,6.80E-02,,,
384.43,8.17E-02,,,
384.47,9.63E-02,,,
384.51,1.12E-01,,,
384.56,1.31E-01,,,
384.6,1.46E-01,,,
384.64,1.60E-01,,,
384.68,1.73E-01,,,
384.73,1.86E-01,,,
384.77,1.95E-01,,,
384.81,2.01E-01,,,
384.85,2.05E-01,,,
384.9,2.06E-01,,,
384.94,2.04E-01,,,
384.98,2.00E-01,,,
385.02,1.93E-01,,,
385.07,1.81E-01,,,
385.11,1.70E-01,,,
385.15,1.58E-01,,,
385.19,1.44E-01,,,
385.24,1.26E-01,,,
385.28,1.12E-01,,,
385.32,9.71E-02,,,
385.36,8.32E-02,,,
385.41,6.70E-02,,,
385.45,5.53E-02,,,
385.49,4.49E-02,,,
385.53,3.57E-02,,,
385.58,2.62E-02,,,
385.62,2.01E-02,,,
385.66,1.50E-02,,,
385.7,1.11E-02,,,
385.75,7.36E-03,,,
385.79,5.19E-03,,,
385.83,3.59E-03,,,
385.87,2.43E-03,,,
385.92,1.45E-03,,,
385.96,9.43E-04,,,
386,5.99E-04,,,
386.04,3.73E-04,,,
386.09,2.00E-04,,,
386.13,1.19E-04,,,
386.17,6.94E-05,,,
386.21,3.96E-05,,,
386.26,1.91E-05,,,
386.3,1.04E-05,,,
386.34,5.55E-06,,,
386.38,2.90E-06,,,
386.43,1.25E-06,,,
386.47,6.23E-07,,,
386.51,3.04E-07,,,
