Wavelength,Spectra,,
325.8,3.96E+09,,
325.84,2.95E+09,,
325.88,2.13E+09,,
325.93,1.36E+09,,
325.97,9.18E+08,,
326.01,6.02E+08,,
326.05,3.82E+08,,
326.1,2.08E+08,,
326.14,1.24E+08,,
326.18,7.11E+07,,
326.22,3.98E+07,,
326.27,1.84E+07,,
326.31,9.62E+06,,
326.35,4.87E+06,,
326.39,2.40E+06,,
326.44,9.45E+05,,
326.48,4.34E+05,,
326.52,1.94E+05,,
326.56,8.37E+04,,
326.61,2.82E+04,,
326.65,1.15E+04,,
326.69,4.82E+03,,
326.73,2.60E+03,,
326.78,3.11E+03,,
326.82,6.13E+03,,
326.86,1.32E+04,,
326.9,2.82E+04,,
326.95,6.99E+04,,
326.99,1.40E+05,,
327.03,2.73E+05,,
327.07,5.16E+05,,
327.12,1.10E+06,,
327.16,1.95E+06,,
327.2,3.37E+06,,
327.24,5.65E+06,,
327.29,1.04E+07,,
327.33,1.64E+07,,
327.37,2.52E+07,,
327.41,3.77E+07,,
327.46,6.04E+07,,
327.5,8.56E+07,,
327.54,1.19E+08,,
327.58,1.60E+08,,
327.63,2.27E+08,,
327.67,2.93E+08,,
327.71,3.70E+08,,
327.75,4.58E+08,,
327.8,5.83E+08,,
327.84,6.90E+08,,
327.88,8.02E+08,,
327.92,9.13E+08,,
327.97,1.04E+09,,
328.01,1.13E+09,,
328.05,1.20E+09,,
328.09,1.24E+09,,
328.14,1.26E+09,,
328.18,1.23E+09,,
328.22,1.18E+09,,
328.26,1.10E+09,,
328.31,9.71E+08,,
328.35,8.52E+08,,
328.39,7.27E+08,,
328.43,6.04E+08,,
328.48,4.59E+08,,
328.52,3.58E+08,,
328.56,2.71E+08,,
328.6,1.99E+08,,
328.65,1.30E+08,,
328.69,8.93E+07,,
328.73,5.97E+07,,
328.77,3.88E+07,,
328.82,2.17E+07,,
328.86,1.32E+07,,
328.9,7.76E+06,,
328.94,4.44E+06,,
328.99,2.12E+06,,
329.03,1.14E+06,,
329.07,5.91E+05,,
329.11,2.98E+05,,
329.16,1.22E+05,,
329.2,5.74E+04,,
329.24,2.63E+04,,
329.28,1.17E+04,,
329.33,4.08E+03,,
329.37,1.70E+03,,
329.41,6.87E+02,,
329.45,2.69E+02,,
329.5,8.02E+01,,
329.54,2.94E+01,,
329.58,1.05E+01,,
329.62,3.70E+00,,
329.67,1.27E+00,,
329.71,1.36E+00,,
329.75,3.22E+00,,
329.79,8.97E+00,,
329.84,3.19E+01,,
329.88,8.54E+01,,
329.92,2.22E+02,,
329.96,5.60E+02,,
330.01,1.71E+03,,
330.05,4.05E+03,,
330.09,9.29E+03,,
330.14,2.52E+04,,
330.18,5.42E+04,,
330.22,1.13E+05,,
330.26,2.30E+05,,
330.31,5.34E+05,,
330.35,1.01E+06,,
330.39,1.87E+06,,
330.43,3.35E+06,,
330.48,6.68E+06,,
330.52,1.12E+07,,
330.56,1.83E+07,,
330.6,2.89E+07,,
330.65,4.93E+07,,
330.69,7.31E+07,,
330.73,1.05E+08,,
330.77,1.47E+08,,
330.82,2.15E+08,,
330.86,2.81E+08,,
330.9,3.58E+08,,
330.94,4.42E+08,,
330.99,5.53E+08,,
331.03,6.40E+08,,
331.07,7.19E+08,,
331.11,7.85E+08,,
331.16,8.40E+08,,
331.2,8.59E+08,,
331.24,8.52E+08,,
331.28,8.22E+08,,
331.33,7.54E+08,,
331.37,6.81E+08,,
331.41,5.97E+08,,
331.45,5.08E+08,,
331.5,3.99E+08,,
331.54,3.19E+08,,
331.58,2.47E+08,,
331.62,1.86E+08,,
331.67,1.25E+08,,
331.71,8.80E+07,,
331.75,6.02E+07,,
331.79,4.00E+07,,
331.84,2.31E+07,,
331.88,1.44E+07,,
331.92,8.68E+06,,
331.96,5.10E+06,,
332.01,2.52E+06,,
332.05,1.38E+06,,
332.09,7.39E+05,,
332.13,3.83E+05,,
332.18,1.62E+05,,
332.22,7.87E+04,,
332.26,3.71E+04,,
332.3,1.70E+04,,
332.35,6.16E+03,,
332.39,2.64E+03,,
332.43,1.10E+03,,
332.47,4.46E+02,,
332.52,1.38E+02,,
332.56,5.24E+01,,
332.6,1.93E+01,,
332.64,6.90E+00,,
332.69,1.83E+00,,
332.73,6.13E-01,,
332.77,1.99E-01,,
332.81,6.30E-02,,
332.86,1.43E-02,,
332.9,4.24E-03,,
332.94,1.22E-03,,
332.98,3.40E-04,,
333.03,6.62E-05,,
333.07,1.73E-05,,
333.11,4.39E-06,,
333.15,1.08E-06,,
333.2,1.81E-07,,
333.92,1.17E-07,,
333.96,4.91E-07,,
