Wavelength,Spectra,,,
197.87,2.05E-09,,,
197.91,1.37E-08,,,
197.95,8.48E-08,,,
198,7.37E-07,,,
198.04,3.80E-06,,,
198.08,1.80E-05,,,
198.12,7.90E-05,,,
198.17,4.47E-04,,,
198.21,1.63E-03,,,
198.25,5.50E-03,,,
198.29,1.71E-02,,,
198.34,6.28E-02,,,
198.38,1.63E-01,,,
198.42,3.88E-01,,,
198.46,8.55E-01,,,
198.51,2.05E+00,,,
198.55,3.75E+00,,,
198.59,6.35E+00,,,
198.63,9.92E+00,,,
198.68,1.54E+01,,,
198.72,2.01E+01,,,
198.76,2.41E+01,,,
198.8,2.67E+01,,,
198.85,2.70E+01,,,
198.89,2.49E+01,,,
198.93,2.12E+01,,,
198.97,1.66E+01,,,
199.02,1.09E+01,,,
199.06,7.15E+00,,,
199.1,4.31E+00,,,
199.14,2.40E+00,,,
199.19,1.03E+00,,,
199.23,4.76E-01,,,
199.27,2.04E-01,,,
199.31,8.03E-02,,,
199.36,2.24E-02,,,
199.4,7.35E-03,,,
199.44,2.23E-03,,,
199.48,6.23E-04,,,
199.53,1.13E-04,,,
199.57,2.63E-05,,,
199.61,5.65E-06,,,
199.65,1.12E-06,,,
199.7,1.32E-07,,,
199.74,2.18E-08,,,
199.78,3.32E-09,,,
199.82,4.66E-10,,,
199.87,3.58E-11,,,
199.91,4.19E-12,,,
199.95,4.52E-13,,,
199.99,4.50E-14,,,
200.04,2.25E-15,,,
200.89,1.04E-08,,,
200.93,1.09E-07,,,
200.97,1.06E-06,,,
201.01,9.51E-06,,,
201.06,1.32E-04,,,
201.1,9.93E-04,,,
201.14,6.90E-03,,,
201.18,4.44E-02,,,
201.23,4.06E-01,,,
201.27,2.19E+00,,,
201.31,1.09E+01,,,
201.35,5.03E+01,,,
201.4,3.04E+02,,,
201.44,1.17E+03,,,
201.48,4.19E+03,,,
201.52,1.38E+04,,,
201.57,5.52E+04,,,
201.61,1.53E+05,,,
201.65,3.91E+05,,,
201.69,9.25E+05,,,
201.74,2.43E+06,,,
201.78,4.83E+06,,,
201.82,8.86E+06,,,
201.86,1.50E+07,,,
201.91,2.61E+07,,,
201.95,3.71E+07,,,
201.99,4.88E+07,,,
202.03,5.93E+07,,,
202.08,6.79E+07,,,
202.12,6.92E+07,,,
202.16,6.53E+07,,,
202.21,5.43E+07,,,
202.25,4.29E+07,,,
202.29,3.14E+07,,,
202.33,2.12E+07,,,
202.38,1.16E+07,,,
202.42,6.60E+06,,,
202.46,3.46E+06,,,
202.5,1.68E+06,,,
202.55,6.07E+05,,,
202.59,2.46E+05,,,
202.63,9.25E+04,,,
202.67,3.21E+04,,,
202.72,7.68E+03,,,
202.76,2.24E+03,,,
202.8,6.02E+02,,,
202.84,1.50E+02,,,
202.89,2.36E+01,,,
202.93,4.93E+00,,,
202.97,9.51E-01,,,
203.01,1.70E-01,,,
203.06,1.76E-02,,,
203.1,2.64E-03,,,
203.14,3.65E-04,,,
203.18,4.67E-05,,,
203.23,3.20E-06,,,
203.27,3.43E-07,,,
203.31,3.40E-08,,,
203.35,3.11E-09,,,
