Wavelength,Spectra,,,
  196.04,3.64E-18,,,
  196.08,4.96E-18,,,
  196.13,6.52E-18,,,
  196.17,7.38E-18,,,
  196.21,7.70E-18,,,
  196.25,7.38E-18,,,
  196.3,6.24E-18,,,
  196.34,4.96E-18,,,
  196.38,3.63E-18,,,
  196.42,2.45E-18,,,
  196.47,1.33E-18,,,
  196.51,7.43E-19,,,
  196.55,3.83E-19,,,
  196.59,1.83E-19,,,
  196.64,7.18E-20,,,
  196.68,4.85E-20,,,
  196.72,6.87E-20,,,
  196.76,1.42E-19,,,
  196.81,3.56E-19,,,
  196.85,6.86E-19,,,
  196.89,1.22E-18,,,
  196.93,2.00E-18,,,
  196.98,3.31E-18,,,
  197.02,4.51E-18,,,
  197.06,5.67E-18,,,
  197.1,6.60E-18,,,
  197.15,7.38E-18,,,
  197.19,8.09E-18,,,
  197.23,1.03E-17,,,
  197.27,1.73E-17,,,
  197.32,4.44E-17,,,
  197.36,9.99E-17,,,
  197.4,2.16E-16,,,
  197.44,4.35E-16,,,
  197.49,9.43E-16,,,
  197.53,1.61E-15,,,
  197.57,2.55E-15,,,
  197.61,3.78E-15,,,
  197.66,5.61E-15,,,
  197.7,7.18E-15,,,
  197.74,8.68E-15,,,
  197.78,9.92E-15,,,
  197.83,1.09E-14,,,
  197.87,1.11E-14,,,
  197.91,1.07E-14,,,
  197.95,9.75E-15,,,
  198,7.97E-15,,,
  198.04,6.31E-15,,,
  198.08,4.67E-15,,,
  198.12,3.21E-15,,,
  198.17,1.81E-15,,,
  198.21,1.05E-15,,,
  198.25,5.65E-16,,,
  198.29,2.80E-16,,,
  198.34,1.04E-16,,,
  198.38,4.33E-17,,,
  198.42,1.65E-17,,,
  198.46,5.83E-18,,,
  198.51,1.41E-18,,,
  198.55,4.14E-19,,,
  198.59,1.12E-19,,,
  198.63,2.79E-20,,,
  198.68,4.39E-21,,,
  198.72,9.11E-22,,,
  198.76,1.74E-22,,,
  198.8,3.07E-23,,,
