Wavelength,Spectra,,,
211.04,3.04E-12,,,
211.08,5.64E-13,,,
211.13,6.20E-14,,,
211.17,9.77E-15,,,
211.21,1.43E-15,,,
211.25,1.95E-16,,,
211.29,2.47E-17,,,
211.34,1.69E-18,,,
211.38,1.82E-19,,,
211.88,1.38E-19,,,
211.92,1.55E-18,,,
211.96,1.39E-17,,,
212.01,1.94E-16,,,
212.05,1.47E-15,,,
212.09,1.05E-14,,,
212.13,6.93E-14,,,
212.17,4.27E-13,,,
212.22,3.77E-12,,,
212.26,1.98E-11,,,
212.3,9.74E-11,,,
212.34,4.46E-10,,,
212.38,1.90E-09,,,
212.42,7.57E-09,,,
212.47,3.85E-08,,,
212.51,1.31E-07,,,
212.55,4.14E-07,,,
212.59,1.22E-06,,,
212.63,3.37E-06,,,
212.68,1.08E-05,,,
212.72,2.54E-05,,,
212.76,5.57E-05,,,
212.8,1.14E-04,,,
212.84,2.16E-04,,,
212.89,4.39E-04,,,
212.93,7.13E-04,,,
212.97,1.08E-03,,,
213.01,1.53E-03,,,
213.05,2.01E-03,,,
213.1,2.57E-03,,,
213.14,2.90E-03,,,
213.18,3.04E-03,,,
213.22,2.97E-03,,,
213.26,2.71E-03,,,
213.3,2.30E-03,,,
213.35,1.70E-03,,,
213.39,1.24E-03,,,
213.43,8.36E-04,,,
213.47,5.27E-04,,,
213.51,3.10E-04,,,
213.56,1.45E-04,,,
213.6,7.27E-05,,,
213.64,3.41E-05,,,
213.68,1.49E-05,,,
213.72,6.06E-06,,,
213.77,1.78E-06,,,
213.81,6.21E-07,,,
213.85,2.01E-07,,,
213.89,6.08E-08,,,
213.93,1.71E-08,,,
213.98,3.19E-09,,,
214.02,7.67E-10,,,
214.06,1.72E-10,,,
214.1,3.60E-11,,,
214.14,7.02E-12,,,
214.18,1.28E-12,,,
214.23,1.37E-13,,,
214.27,2.13E-14,,,
214.31,3.09E-15,,,
214.35,4.17E-16,,,
214.39,5.24E-17,,,
214.44,3.56E-18,,,
214.48,2.45E-19,,,
215.23,3.43E-36,,,
215.27,3.10E-35,,,
215.32,4.41E-34,,,
215.36,3.42E-33,,,
215.4,2.47E-32,,,
215.44,1.67E-31,,,
215.48,1.06E-30,,,
215.53,9.59E-30,,,
215.57,5.19E-29,,,
215.61,2.63E-28,,,
215.65,1.24E-27,,,
215.69,5.48E-27,,,
215.73,2.26E-26,,,
215.78,1.20E-25,,,
215.82,4.25E-25,,,
215.86,1.40E-24,,,
215.9,4.33E-24,,,
215.94,1.25E-23,,,
215.99,4.25E-23,,,
216.03,1.05E-22,,,
216.07,2.42E-22,,,
216.11,5.22E-22,,,
216.15,1.05E-21,,,
216.2,2.29E-21,,,
216.24,3.95E-21,,,
216.28,6.37E-21,,,
216.32,9.59E-21,,,
216.36,1.35E-20,,,
216.41,1.88E-20,,,
216.45,2.27E-20,,,
216.49,2.55E-20,,,
216.53,2.69E-20,,,
216.57,2.64E-20,,,
216.61,2.43E-20,,,
216.66,1.98E-20,,,
216.7,1.56E-20,,,
216.74,1.15E-20,,,
216.78,7.89E-21,,,
216.82,5.06E-21,,,
216.87,2.64E-21,,,
216.91,1.45E-21,,,
216.95,1.77E-19,,,
216.99,1.54E-18,,,
217.03,1.25E-17,,,
217.08,1.57E-16,,,
217.12,1.10E-15,,,
217.16,7.23E-15,,,
217.2,4.44E-14,,,
217.24,2.54E-13,,,
217.29,2.06E-12,,,
217.33,1.01E-11,,,
217.37,4.67E-11,,,
217.41,2.01E-10,,,
217.45,8.11E-10,,,
217.49,3.06E-09,,,
217.54,1.46E-08,,,
217.58,4.73E-08,,,
217.62,1.43E-07,,,
217.66,4.06E-07,,,
217.7,1.08E-06,,,
217.75,3.31E-06,,,
217.79,7.53E-06,,,
217.83,1.60E-05,,,
217.87,3.19E-05,,,
217.91,5.94E-05,,,
217.96,1.18E-04,,,
218,1.88E-04,,,
218.04,2.82E-04,,,
218.08,3.94E-04,,,
218.12,5.15E-04,,,
218.17,6.56E-04,,,
218.21,7.38E-04,,,
218.25,7.76E-04,,,
218.29,7.63E-04,,,
218.33,7.02E-04,,,
218.37,6.03E-04,,,
218.42,4.55E-04,,,
218.46,3.36E-04,,,
218.5,2.33E-04,,,
218.54,1.52E-04,,,
218.58,9.58E-05,,,
218.63,5.70E-05,,,
218.67,4.83E-05,,,
218.71,5.75E-05,,,
218.75,8.42E-05,,,
218.79,1.28E-04,,,
218.84,2.07E-04,,,
218.88,2.83E-04,,,
218.92,3.63E-04,,,
218.96,4.36E-04,,,
219,4.91E-04,,,
219.04,5.16E-04,,,
