Wavelength,Spectra,,,
197.7,9.58E-29,,,
197.74,5.98E-29,,,
197.78,3.72E-29,,,
197.83,2.73E-29,,,
197.87,3.44E-29,,,
197.91,5.73E-29,,,
197.96,1.13E-28,,,
198,1.84E-28,,,
198.04,2.76E-28,,,
198.08,3.82E-28,,,
198.13,5.11E-28,,,
198.17,5.90E-28,,,
198.21,6.27E-28,,,
198.25,6.14E-28,,,
198.3,5.34E-28,,,
198.34,4.36E-28,,,
198.38,3.28E-28,,,
198.42,2.27E-28,,,
198.47,1.28E-28,,,
198.51,7.39E-29,,,
198.55,3.93E-29,,,
198.6,1.59E-29,,,
198.64,7.06E-30,,,
198.68,2.88E-30,,,
198.72,1.08E-30,,,
198.77,2.85E-31,,,
198.81,8.93E-32,,,
198.85,2.58E-32,,,
198.89,6.86E-33,,,
198.94,1.17E-33,,,
198.98,2.60E-34,,,
199.02,5.30E-35,,,
199.07,6.49E-36,,,
199.11,1.11E-36,,,
199.15,1.75E-37,,,
199.19,3.71E-38,,,
199.24,1.06E-37,,,
199.28,5.34E-37,,,
199.32,2.54E-36,,,
199.36,1.12E-35,,,
199.41,6.37E-35,,,
199.45,2.36E-34,,,
199.49,8.08E-34,,,
199.53,2.57E-33,,,
199.58,9.82E-33,,,
199.62,2.64E-32,,,
199.66,6.58E-32,,,
199.71,1.86E-31,,,
199.75,3.93E-31,,,
199.79,7.70E-31,,,
199.83,1.40E-30,,,
199.88,2.68E-30,,,
199.92,4.14E-30,,,
199.96,5.94E-30,,,
200,7.91E-30,,,
200.05,1.02E-29,,,
200.09,1.15E-29,,,
200.13,1.20E-29,,,
200.17,1.16E-29,,,
200.22,1.00E-29,,,
200.26,8.17E-30,,,
200.3,6.17E-30,,,
200.35,3.90E-30,,,
200.39,2.48E-30,,,
200.43,1.45E-30,,,
200.47,7.90E-31,,,
200.52,3.30E-31,,,
200.56,1.50E-31,,,
200.6,6.33E-32,,,
200.64,2.50E-32,,,
200.69,8.19E-33,,,
200.73,5.99E-33,,,
200.77,9.95E-33,,,
200.81,2.12E-32,,,
200.86,5.21E-32,,,
200.9,9.86E-32,,,
200.94,1.73E-31,,,
200.99,3.11E-31,,,
201.03,4.55E-31,,,
201.07,6.15E-31,,,
201.11,7.69E-31,,,
201.16,9.10E-31,,,
201.2,9.53E-31,,,
201.24,9.22E-31,,,
201.28,8.24E-31,,,
201.33,6.41E-31,,,
201.37,4.80E-31,,,
201.41,3.32E-31,,,
201.46,1.87E-31,,,
201.5,1.08E-31,,,
201.54,5.80E-32,,,
201.58,2.87E-32,,,
201.63,1.06E-32,,,
201.67,4.41E-33,,,
201.71,1.69E-33,,,
201.75,5.96E-34,,,
201.8,1.45E-34,,,
201.84,4.30E-35,,,
201.88,1.18E-35,,,
201.92,2.97E-36,,,
201.97,4.77E-37,,,
202.01,1.01E-37,,,
202.05,1.97E-38,,,
202.1,2.30E-39,,,
202.14,3.76E-40,,,
202.18,5.69E-41,,,
202.22,7.95E-42,,,
202.27,6.08E-43,,,
202.31,7.12E-44,,,
202.35,7.70E-45,,,
202.39,7.70E-46,,,
204.02,5.66E-45,,,
204.06,5.74E-44,,,
204.1,5.39E-43,,,
204.14,4.70E-42,,,
204.19,6.32E-41,,,
204.23,4.64E-40,,,
204.27,3.16E-39,,,
204.31,1.99E-38,,,
204.36,1.79E-37,,,
204.4,9.52E-37,,,
204.44,4.69E-36,,,
204.49,3.10E-35,,,
204.53,1.29E-34,,,
204.57,4.95E-34,,,
204.61,1.77E-33,,,
204.66,7.79E-33,,,
204.7,2.34E-32,,,
204.74,6.53E-32,,,
204.78,1.69E-31,,,
204.83,4.97E-31,,,
204.87,1.08E-30,,,
204.91,2.19E-30,,,
204.96,4.73E-30,,,
205,8.05E-30,,,
205.04,1.27E-29,,,
205.08,1.86E-29,,,
205.13,2.68E-29,,,
205.17,3.30E-29,,,
205.21,3.78E-29,,,
205.25,4.00E-29,,,
205.3,3.87E-29,,,
205.34,3.49E-29,,,
205.38,2.96E-29,,,
205.42,2.45E-29,,,
205.47,2.06E-29,,,
205.51,2.16E-29,,,
205.55,2.75E-29,,,
205.6,4.29E-29,,,
205.64,6.12E-29,,,
205.68,8.32E-29,,,
205.72,1.06E-28,,,
205.77,1.29E-28,,,
205.81,1.40E-28,,,
205.85,1.42E-28,,,
205.89,1.39E-28,,,
205.94,1.41E-28,,,
205.98,1.80E-28,,,
206.02,3.13E-28,,,
206.06,6.59E-28,,,
206.11,1.74E-27,,,
206.15,3.62E-27,,,
206.19,7.05E-27,,,
206.24,1.47E-26,,,
206.28,2.43E-26,,,
206.32,3.74E-26,,,
206.36,5.33E-26,,,
206.41,7.48E-26,,,
206.45,9.03E-26,,,
206.49,1.01E-25,,,
206.53,1.05E-25,,,
206.58,9.88E-26,,,
206.62,8.67E-26,,,
206.66,7.05E-26,,,
206.71,4.90E-26,,,
206.75,3.37E-26,,,
206.79,2.15E-26,,,
206.83,1.27E-26,,,
206.88,5.93E-27,,,
206.92,2.96E-27,,,
206.96,1.37E-27,,,
207,5.92E-28,,,
207.05,1.86E-28,,,
207.09,6.85E-29,,,
207.13,2.39E-29,,,
207.17,8.20E-30,,,
207.22,2.37E-30,,,
207.26,1.11E-30,,,
207.3,7.88E-31,,,
207.35,1.23E-30,,,
207.39,2.73E-30,,,
207.43,6.48E-30,,,
207.47,1.48E-29,,,
207.52,3.76E-29,,,
207.56,7.32E-29,,,
207.6,1.32E-28,,,
207.64,2.22E-28,,,
207.69,3.83E-28,,,
207.73,5.44E-28,,,
207.77,7.18E-28,,,
207.81,8.80E-28,,,
207.86,1.02E-27,,,
207.9,1.06E-27,,,
207.94,1.02E-27,,,
207.99,8.80E-28,,,
208.03,7.18E-28,,,
208.07,5.44E-28,,,
208.11,3.83E-28,,,
208.16,2.24E-28,,,
208.2,1.36E-28,,,
208.24,8.24E-29,,,
208.28,5.82E-29,,,
208.33,6.56E-29,,,
208.37,1.03E-28,,,
208.41,1.74E-28,,,
208.45,2.84E-28,,,
208.5,4.83E-28,,,
208.54,6.89E-28,,,
208.58,9.25E-28,,,
208.63,1.24E-27,,,
208.67,1.48E-27,,,
208.71,1.69E-27,,,
208.75,1.88E-27,,,
208.8,2.04E-27,,,
208.84,2.12E-27,,,
208.88,2.14E-27,,,
208.92,2.09E-27,,,
208.97,1.94E-27,,,
209.01,1.77E-27,,,
209.05,1.58E-27,,,
209.1,1.35E-27,,,
209.14,1.22E-27,,,
209.18,1.14E-27,,,
209.22,1.13E-27,,,
209.27,1.20E-27,,,
209.31,1.33E-27,,,
209.35,1.53E-27,,,
209.39,1.79E-27,,,
209.44,2.14E-27,,,
209.48,2.38E-27,,,
209.52,2.52E-27,,,
209.56,2.53E-27,,,
209.61,2.35E-27,,,
209.65,2.08E-27,,,
209.69,1.77E-27,,,
209.74,1.41E-27,,,
209.78,1.18E-27,,,
209.82,1.03E-27,,,
209.86,9.27E-28,,,
209.91,8.37E-28,,,
209.95,7.61E-28,,,
209.99,6.66E-28,,,
210.03,5.54E-28,,,
210.08,4.02E-28,,,
210.12,2.89E-28,,,
210.16,1.93E-28,,,
210.2,1.20E-28,,,
210.25,6.02E-29,,,
210.29,3.19E-29,,,
210.33,1.57E-29,,,
210.38,5.85E-30,,,
210.42,2.45E-30,,,
210.46,9.52E-31,,,
210.5,3.45E-31,,,
210.55,8.73E-32,,,
210.59,2.68E-32,,,
210.63,7.66E-33,,,
210.67,2.04E-33,,,
210.72,3.51E-34,,,
210.76,7.92E-35,,,
210.8,1.66E-35,,,
210.85,2.13E-36,,,
210.89,3.80E-37,,,
210.93,6.30E-38,,,
210.97,9.71E-39,,,
211.02,8.47E-40,,,
211.06,1.11E-40,,,
211.1,1.35E-41,,,
211.14,1.53E-42,,,
211.19,9.06E-44,,,
211.66,2.84E-44,,,
211.7,2.62E-43,,,
211.74,2.26E-42,,,
211.78,1.81E-41,,,
211.83,2.21E-40,,,
211.87,1.51E-39,,,
211.91,9.65E-39,,,
211.95,5.73E-38,,,
212,4.82E-37,,,
212.04,2.44E-36,,,
212.08,1.15E-35,,,
212.13,7.27E-35,,,
212.17,2.93E-34,,,
212.21,1.10E-33,,,
212.25,3.85E-33,,,
212.3,1.67E-32,,,
212.34,4.98E-32,,,
212.38,1.39E-31,,,
212.42,3.60E-31,,,
212.47,1.07E-30,,,
212.51,2.37E-30,,,
212.55,4.88E-30,,,
212.6,1.09E-29,,,
212.64,1.92E-29,,,
212.68,3.15E-29,,,
212.72,4.81E-29,,,
212.77,7.39E-29,,,
212.81,9.63E-29,,,
212.85,1.17E-28,,,
212.89,1.32E-28,,,
212.94,1.40E-28,,,
212.98,1.35E-28,,,
213.02,1.21E-28,,,
213.06,1.02E-28,,,
213.11,7.39E-29,,,
213.15,5.29E-29,,,
213.19,3.52E-29,,,
213.24,1.92E-29,,,
213.28,1.09E-29,,,
213.32,5.79E-30,,,
213.36,2.86E-30,,,
213.41,1.07E-30,,,
213.45,4.51E-31,,,
213.49,1.77E-31,,,
213.53,6.48E-32,,,
213.58,1.67E-32,,,
213.62,5.21E-33,,,
213.66,1.52E-33,,,
213.7,4.11E-34,,,
213.75,7.27E-35,,,
213.79,1.68E-35,,,
213.83,3.62E-36,,,
213.88,4.90E-37,,,
213.92,1.42E-37,,,
213.96,3.48E-37,,,
214,1.93E-36,,,
214.05,1.57E-35,,,
214.09,7.80E-35,,,
214.13,3.61E-34,,,
214.17,1.57E-33,,,
214.22,8.90E-33,,,
214.26,3.31E-32,,,
214.3,1.15E-31,,,
214.34,3.74E-31,,,
214.39,1.49E-30,,,
214.43,4.17E-30,,,
214.47,1.09E-29,,,
214.52,3.31E-29,,,
214.56,7.49E-29,,,
214.6,1.58E-28,,,
214.64,3.14E-28,,,
214.69,6.75E-28,,,
214.73,1.16E-27,,,
214.77,1.87E-27,,,
214.81,2.82E-27,,,
214.86,4.32E-27,,,
214.9,5.67E-27,,,
214.94,7.00E-27,,,
214.99,8.34E-27,,,
215.03,8.97E-27,,,
215.07,9.08E-27,,,
215.11,8.67E-27,,,
215.16,7.54E-27,,,
215.2,6.34E-27,,,
215.24,5.06E-27,,,
215.28,3.87E-27,,,
215.33,2.71E-27,,,
215.37,2.24E-27,,,
215.41,2.47E-27,,,
215.45,3.95E-27,,,
215.5,9.26E-27,,,
215.54,1.87E-26,,,
215.58,3.63E-26,,,
215.63,7.66E-26,,,
215.67,1.30E-25,,,
215.71,2.08E-25,,,
215.75,3.14E-25,,,
215.8,4.87E-25,,,
215.84,6.52E-25,,,
215.88,8.30E-25,,,
215.92,1.01E-24,,,
215.97,1.21E-24,,,
216.01,1.34E-24,,,
216.05,1.44E-24,,,
216.09,1.51E-24,,,
216.14,1.56E-24,,,
216.18,1.58E-24,,,
216.22,1.60E-24,,,
216.27,1.61E-24,,,
216.31,1.60E-24,,,
216.35,1.54E-24,,,
216.39,1.44E-24,,,
216.44,1.23E-24,,,
216.48,1.02E-24,,,
216.52,8.02E-25,,,
216.56,5.91E-25,,,
216.61,3.68E-25,,,
216.65,2.34E-25,,,
216.69,1.39E-25,,,
216.74,6.62E-26,,,
216.78,3.39E-26,,,
216.82,1.62E-26,,,
216.86,7.21E-27,,,
216.91,2.39E-27,,,
216.95,9.15E-28,,,
216.99,3.30E-28,,,
217.03,1.19E-28,,,
217.08,6.23E-29,,,
217.12,1.05E-28,,,
217.16,2.43E-28,,,
217.2,5.60E-28,,,
217.25,1.47E-27,,,
217.29,2.96E-27,,,
217.33,5.61E-27,,,
217.38,1.15E-26,,,
217.42,1.91E-26,,,
217.46,2.99E-26,,,
217.5,4.43E-26,,,
217.55,6.70E-26,,,
217.59,8.77E-26,,,
217.63,1.09E-25,,,
217.67,1.29E-25,,,
217.72,1.50E-25,,,
217.76,1.62E-25,,,
217.8,1.70E-25,,,
217.84,1.76E-25,,,
217.89,1.84E-25,,,
217.93,1.91E-25,,,
217.97,2.00E-25,,,
218.02,2.10E-25,,,
218.06,2.13E-25,,,
218.1,2.10E-25,,,
218.14,1.98E-25,,,
218.19,1.73E-25,,,
218.23,1.46E-25,,,
218.27,1.17E-25,,,
218.31,8.88E-26,,,
218.36,5.84E-26,,,
218.4,3.94E-26,,,
218.44,2.51E-26,,,
218.49,1.33E-26,,,
218.53,7.55E-27,,,
218.57,4.06E-27,,,
218.61,2.06E-27,,,
218.66,8.18E-28,,,
218.7,3.66E-28,,,
218.74,1.54E-28,,,
218.78,6.14E-29,,,
218.83,1.78E-29,,,
218.87,6.14E-30,,,
218.91,1.99E-30,,,
218.95,6.07E-31,,,
219,1.26E-31,,,
219.04,3.48E-32,,,
219.08,1.39E-32,,,
219.13,2.47E-32,,,
219.17,6.67E-32,,,
219.21,1.77E-31,,,
219.25,4.40E-31,,,
219.3,1.25E-30,,,
219.34,2.68E-30,,,
219.38,5.38E-30,,,
219.42,1.01E-29,,,
219.47,2.03E-29,,,
219.51,3.28E-29,,,
219.55,4.97E-29,,,
219.59,7.05E-29,,,
219.64,9.96E-29,,,
219.68,1.22E-28,,,
219.72,1.41E-28,,,
219.77,1.54E-28,,,
219.81,1.57E-28,,,
219.85,1.52E-28,,,
219.89,1.46E-28,,,
