Wavelength,Spectra
439.36,5.72E+05
439.4,8.00E+05
439.44,1.10E+06
439.49,1.60E+06
439.53,2.12E+06
439.57,2.76E+06
439.61,3.53E+06
439.66,4.70E+06
439.7,5.80E+06
439.74,7.05E+06
439.78,8.41E+06
439.83,1.03E+07
439.87,1.18E+07
439.91,1.34E+07
439.95,1.49E+07
440,1.66E+07
440.04,1.78E+07
440.08,1.88E+07
440.12,1.95E+07
440.17,2.00E+07
440.21,2.00E+07
440.25,1.97E+07
440.29,1.90E+07
440.34,1.78E+07
440.38,1.66E+07
440.42,1.53E+07
440.46,1.38E+07
440.51,1.18E+07
440.55,1.03E+07
440.59,8.77E+06
440.63,7.38E+06
440.68,5.80E+06
440.72,4.70E+06
440.76,3.75E+06
440.8,2.94E+06
440.85,2.12E+06
440.89,1.60E+06
440.93,1.19E+06
440.97,8.70E+05
441.02,5.79E+05
441.06,4.13E+05
441.1,2.95E+05
441.14,2.16E+05
441.19,1.59E+05
441.23,1.43E+05
441.27,1.49E+05
441.31,1.79E+05
441.36,2.53E+05
441.4,3.46E+05
441.44,4.75E+05
441.48,6.49E+05
441.53,9.41E+05
441.57,1.25E+06
441.61,1.63E+06
441.65,2.09E+06
441.7,2.78E+06
441.74,3.44E+06
441.78,4.19E+06
441.82,5.02E+06
441.87,6.15E+06
441.91,7.10E+06
441.95,8.06E+06
441.99,9.01E+06
442.04,1.01E+07
442.08,1.09E+07
442.12,1.16E+07
442.16,1.21E+07
442.21,1.26E+07
442.25,1.27E+07
442.29,1.27E+07
442.33,1.26E+07
442.38,1.22E+07
442.42,1.18E+07
442.46,1.13E+07
442.5,1.09E+07
442.55,1.04E+07
442.59,1.01E+07
442.63,9.81E+06
442.67,9.68E+06
442.72,9.69E+06
442.76,9.80E+06
442.8,1.00E+07
442.84,1.02E+07
442.89,1.06E+07
442.93,1.08E+07
442.97,1.10E+07
443.01,1.11E+07
443.06,1.10E+07
443.1,1.08E+07
443.14,1.05E+07
443.18,9.98E+06
443.23,9.23E+06
443.27,8.52E+06
443.31,7.74E+06
443.35,6.93E+06
443.4,5.89E+06
443.44,5.09E+06
443.48,4.32E+06
443.52,3.61E+06
443.57,2.82E+06
443.61,2.27E+06
443.65,1.80E+06
443.69,1.40E+06
443.74,1.01E+06
443.78,7.56E+05
443.82,5.59E+05
443.86,4.07E+05
443.91,2.67E+05
443.95,1.87E+05
443.99,1.29E+05
444.03,8.78E+04
444.08,5.29E+04
444.12,3.46E+04
444.16,2.23E+04
444.2,1.41E+04
444.25,7.80E+03
444.29,4.77E+03
444.33,2.86E+03
444.37,1.69E+03
444.42,8.57E+02
444.46,4.89E+02
444.5,2.74E+02
444.55,1.30E+02
444.59,7.02E+01
444.63,3.73E+01
444.67,1.95E+01
444.72,8.49E+00
444.76,4.28E+00
444.8,2.12E+00
444.84,1.04E+00
444.89,4.13E-01
444.93,1.94E-01
444.97,9.00E-02
445.01,4.10E-02
445.06,1.50E-02
445.1,6.58E-03
445.14,2.84E-03
445.18,1.21E-03
445.23,4.05E-04
445.27,1.66E-04
445.31,6.69E-05
445.35,2.65E-05
445.4,8.15E-06
445.44,3.12E-06
445.48,1.17E-06
445.52,4.33E-07
445.57,1.22E-07
445.61,4.36E-08
445.65,1.53E-08
445.69,5.28E-09
445.74,1.37E-09
449.26,2.31E-09
449.31,8.58E-09
449.35,2.41E-08
449.39,6.68E-08
449.43,1.82E-07
449.48,6.24E-07
449.52,1.64E-06
449.56,4.25E-06
449.6,1.08E-05
