Wavelength,Spectra,,
204.28,5.81E+07,,
204.32,3.24E+07,,
204.36,1.68E+07,,
204.4,8.06E+06,,
204.44,3.59E+06,,
204.48,1.48E+06,,
204.52,5.66E+05,,
204.56,2.00E+05,,
204.61,4.91E+04,,
204.65,1.46E+04,,
204.69,4.03E+03,,
204.73,1.03E+03,,
204.77,2.43E+02,,
204.81,5.33E+01,,
204.85,1.08E+01,,
204.89,2.03E+00,,
204.93,3.53E-01,,
204.98,3.56E-02,,
205.02,5.20E-03,,
205.06,7.05E-04,,
205.1,8.84E-05,,
205.14,1.03E-05,,
205.18,1.10E-06,,
205.22,1.10E-07,,
205.26,1.01E-08,,
206.33,3.73E-09,,
206.37,3.94E-08,,
206.41,3.86E-07,,
206.45,3.52E-06,,
206.5,5.01E-05,,
206.54,3.86E-04,,
206.58,2.76E-03,,
206.62,1.83E-02,,
206.66,1.13E-01,,
206.7,6.46E-01,,
206.74,3.43E+00,,
206.78,1.69E+01,,
206.82,7.76E+01,,
206.87,4.68E+02,,
206.91,1.82E+03,,
206.95,6.53E+03,,
206.99,2.18E+04,,
207.03,6.77E+04,,
207.07,1.95E+05,,
207.11,5.21E+05,,
207.15,1.30E+06,,
207.19,2.98E+06,,
207.24,7.64E+06,,
207.28,1.49E+07,,
207.32,2.70E+07,,
207.36,4.54E+07,,
207.4,7.08E+07,,
207.44,1.03E+08,,
207.48,1.38E+08,,
207.52,1.73E+08,,
207.56,2.00E+08,,
207.61,2.17E+08,,
207.65,2.13E+08,,
207.69,1.94E+08,,
207.73,1.64E+08,,
207.77,1.29E+08,,
207.81,9.42E+07,,
207.85,6.38E+07,,
207.89,4.02E+07,,
207.93,2.37E+07,,
207.98,1.16E+07,,
208.02,7.21E+06,,
208.06,6.70E+06,,
208.1,9.94E+06,,
208.14,1.77E+07,,
208.18,3.13E+07,,
208.22,5.22E+07,,
208.26,8.11E+07,,
208.3,1.17E+08,,
208.34,1.57E+08,,
208.39,2.05E+08,,
208.43,2.33E+08,,
208.47,2.47E+08,,
208.51,2.44E+08,,
208.55,2.25E+08,,
208.59,1.95E+08,,
208.63,1.60E+08,,
208.67,1.28E+08,,
208.71,1.02E+08,,
208.76,8.18E+07,,
208.8,7.37E+07,,
208.84,6.98E+07,,
208.88,6.67E+07,,
208.92,6.22E+07,,
208.96,5.54E+07,,
209,4.64E+07,,
209.04,3.64E+07,,
209.08,2.66E+07,,
209.13,1.62E+07,,
209.17,1.02E+07,,
209.21,6.11E+06,,
209.25,3.91E+06,,
209.29,3.47E+06,,
209.33,4.99E+06,,
209.37,9.14E+06,,
209.41,1.71E+07,,
209.45,3.05E+07,,
209.5,5.69E+07,,
209.54,8.64E+07,,
209.58,1.22E+08,,
209.62,1.60E+08,,
209.66,1.96E+08,,
209.7,2.22E+08,,
209.74,2.35E+08,,
209.78,2.31E+08,,
209.82,2.12E+08,,
209.87,1.74E+08,,
209.91,1.40E+08,,
209.95,1.10E+08,,
209.99,8.87E+07,,
210.03,7.84E+07,,
210.07,7.87E+07,,
210.11,8.69E+07,,
210.15,9.88E+07,,
210.19,1.10E+08,,
210.24,1.17E+08,,
210.28,1.14E+08,,
210.32,1.04E+08,,
210.36,8.83E+07,,
210.4,6.98E+07,,
210.44,5.13E+07,,
210.48,3.51E+07,,
210.52,2.23E+07,,
210.56,1.32E+07,,
210.61,6.19E+06,,
210.65,3.11E+06,,
210.69,1.46E+06,,
210.73,6.43E+05,,
210.77,2.88E+05,,
210.81,1.93E+05,,
210.85,3.02E+05,,
210.89,7.03E+05,,
210.93,1.67E+06,,
210.97,3.72E+06,,
211.02,9.21E+06,,
211.06,1.75E+07,,
211.1,3.11E+07,,
211.14,5.14E+07,,
211.18,7.89E+07,,
211.22,1.13E+08,,
211.26,1.50E+08,,
211.3,1.86E+08,,
211.34,2.15E+08,,
211.39,2.33E+08,,
211.43,2.29E+08,,
211.47,2.10E+08,,
211.51,1.79E+08,,
211.55,1.44E+08,,
211.59,1.10E+08,,
211.63,8.30E+07,,
211.67,6.62E+07,,
211.71,6.11E+07,,
211.76,7.03E+07,,
211.8,8.74E+07,,
211.84,1.09E+08,,
211.88,1.31E+08,,
211.92,1.48E+08,,
211.96,1.57E+08,,
212,1.56E+08,,
212.04,1.43E+08,,
212.08,1.23E+08,,
212.13,9.23E+07,,
212.17,6.76E+07,,
212.21,4.62E+07,,
212.25,2.94E+07,,
212.29,1.74E+07,,
212.33,9.62E+06,,
212.37,4.95E+06,,
212.41,2.37E+06,,
212.45,1.06E+06,,
212.5,3.50E+05,,
212.54,1.33E+05,,
212.58,4.75E+04,,
212.62,1.65E+04,,
212.66,7.93E+03,,
212.7,1.15E+04,,
212.74,3.11E+04,,
212.78,8.68E+04,,
212.82,2.28E+05,,
212.87,6.91E+05,,
212.91,1.55E+06,,
212.95,3.25E+06,,
212.99,6.33E+06,,
213.03,1.15E+07,,
213.07,1.95E+07,,
213.11,3.08E+07,,
213.15,4.53E+07,,
213.19,6.22E+07,,
213.24,8.37E+07,,
213.28,9.80E+07,,
213.32,1.07E+08,,
213.36,1.09E+08,,
213.4,1.03E+08,,
213.44,9.14E+07,,
213.48,7.53E+07,,
213.52,5.78E+07,,
213.56,4.14E+07,,
213.6,2.77E+07,,
213.65,1.51E+07,,
213.69,8.61E+06,,
213.73,4.57E+06,,
213.77,2.26E+06,,
213.81,1.05E+06,,
213.85,4.49E+05,,
213.89,1.80E+05,,
213.93,6.73E+04,,
213.97,2.35E+04,,
214.02,5.69E+03,,
214.06,1.69E+03,,
214.1,4.69E+02,,
214.14,1.21E+02,,
214.18,2.92E+01,,
214.22,6.55E+00,,
214.26,1.37E+00,,
214.3,2.67E-01,,
214.34,4.86E-02,,
214.39,5.22E-03,,
214.43,8.11E-04,,
214.47,1.17E-04,,
214.51,1.58E-05,,
214.55,1.99E-06,,
214.59,2.33E-07,,
214.63,2.54E-08,,
214.67,2.59E-09,,
221.62,1.12E-08,,
221.66,9.90E-08,,
221.7,8.19E-07,,
221.74,6.35E-06,,
221.78,4.62E-05,,
221.82,3.15E-04,,
221.86,2.02E-03,,
221.91,1.87E-02,,
221.95,1.04E-01,,
221.99,5.38E-01,,
222.03,2.62E+00,,
222.07,1.20E+01,,
222.11,5.12E+01,,
222.15,2.05E+02,,
222.19,7.73E+02,,
222.23,2.73E+03,,
222.28,1.21E+04,,
222.32,3.69E+04,,
222.36,1.06E+05,,
222.4,2.84E+05,,
222.44,7.15E+05,,
222.48,1.69E+06,,
222.52,3.75E+06,,
222.56,7.81E+06,,
222.6,1.53E+07,,
222.65,3.22E+07,,
222.69,5.46E+07,,
222.73,8.70E+07,,
222.77,1.30E+08,,
222.81,1.84E+08,,
222.85,2.43E+08,,
222.89,3.04E+08,,
222.93,3.60E+08,,
222.97,4.01E+08,,
223.02,4.27E+08,,
223.06,4.24E+08,,
223.1,4.00E+08,,
223.14,3.61E+08,,
223.18,3.10E+08,,
223.22,2.55E+08,,
223.26,2.01E+08,,
223.3,1.51E+08,,
223.34,1.09E+08,,
223.39,6.72E+07,,
223.43,4.32E+07,,
223.47,2.64E+07,,
223.51,1.52E+07,,
223.55,8.32E+06,,
223.59,4.28E+06,,
223.63,2.08E+06,,
223.67,9.50E+05,,
223.71,4.08E+05,,
223.76,1.30E+05,,
223.8,4.86E+04,,
223.84,1.70E+04,,
223.88,5.61E+03,,
223.92,1.73E+03,,
223.96,5.02E+02,,
224,1.37E+02,,
224.04,3.48E+01,,
224.08,8.33E+00,,
224.12,1.87E+00,,
224.17,2.64E-01,,
224.21,5.12E-02,,
224.25,9.33E-03,,
224.29,1.59E-03,,
224.33,2.55E-04,,
224.37,3.84E-05,,
224.41,5.40E-06,,
224.45,7.14E-07,,
224.49,8.85E-08,,
230.62,1.78E-08,,
230.66,1.42E-07,,
230.7,1.07E-06,,
230.74,7.62E-06,,
230.78,5.11E-05,,
230.82,3.22E-04,,
230.86,1.92E-03,,
230.91,1.64E-02,,
230.95,8.52E-02,,
230.99,4.18E-01,,
231.03,1.93E+00,,
231.07,8.40E+00,,
231.11,3.45E+01,,
231.15,1.33E+02,,
231.19,4.85E+02,,
231.23,1.67E+03,,
231.28,7.16E+03,,
231.32,2.15E+04,,
231.36,6.08E+04,,
231.4,1.62E+05,,
231.44,4.07E+05,,
231.48,9.65E+05,,
231.52,2.15E+06,,
231.56,4.52E+06,,
231.6,8.96E+06,,
231.65,1.94E+07,,
231.69,3.36E+07,,
231.73,5.48E+07,,
231.77,8.43E+07,,
231.81,1.22E+08,,
231.85,1.67E+08,,
231.89,2.15E+08,,
231.93,2.61E+08,,
231.97,2.98E+08,,
232.01,3.21E+08,,
232.06,3.24E+08,,
232.1,3.05E+08,,
232.14,2.71E+08,,
232.18,2.27E+08,,
232.22,1.79E+08,,
232.26,1.33E+08,,
232.3,9.30E+07,,
232.34,6.14E+07,,
232.38,3.81E+07,,
232.43,1.94E+07,,
232.47,1.05E+07,,
232.51,5.40E+06,,
232.55,2.62E+06,,
232.59,1.22E+06,,
232.63,5.82E+05,,
232.67,3.75E+05,,
232.71,4.46E+05,,
232.75,7.84E+05,,
232.8,1.72E+06,,
232.84,3.10E+06,,
232.88,5.30E+06,,
232.92,8.57E+06,,
232.96,1.31E+07,,
233,1.90E+07,,
233.04,2.60E+07,,
