Wavelength,Spectra
314.15,3.22E-07
330.01,7.82E-09
330.05,3.31E-08
330.09,1.36E-07
330.14,7.68E-07
330.18,2.96E-06
330.22,1.11E-05
330.26,4.04E-05
330.31,1.95E-04
330.35,6.64E-04
330.39,2.20E-03
330.43,7.08E-03
330.48,2.93E-02
330.52,8.82E-02
330.56,2.58E-01
330.6,7.34E-01
330.65,2.60E+00
330.69,6.93E+00
330.73,1.79E+01
330.77,4.51E+01
330.82,1.37E+02
330.86,3.23E+02
330.9,7.38E+02
330.94,1.64E+03
330.99,4.27E+03
331.03,8.88E+03
331.07,1.80E+04
331.11,3.53E+04
331.16,7.87E+04
331.2,1.45E+05
331.24,2.59E+05
331.28,4.49E+05
331.33,8.60E+05
331.37,1.40E+06
331.41,2.21E+06
331.45,3.39E+06
331.5,5.56E+06
331.54,7.98E+06
331.58,1.12E+07
331.62,1.51E+07
331.67,2.13E+07
331.71,2.70E+07
331.75,3.33E+07
331.79,4.00E+07
331.84,4.81E+07
331.88,5.40E+07
331.92,5.90E+07
331.96,6.25E+07
332.01,6.45E+07
332.05,6.40E+07
332.09,6.18E+07
332.13,5.79E+07
332.18,5.12E+07
332.22,4.49E+07
332.26,3.83E+07
332.3,3.17E+07
332.35,2.40E+07
332.39,1.87E+07
332.43,1.41E+07
332.47,1.03E+07
332.52,6.68E+06
332.56,4.58E+06
332.6,3.05E+06
332.64,1.98E+06
332.69,1.10E+06
332.73,6.67E+05
332.77,3.93E+05
332.81,2.25E+05
332.86,1.07E+05
332.9,5.74E+04
332.94,2.99E+04
332.98,1.51E+04
333.03,6.18E+03
333.07,2.93E+03
333.11,1.35E+03
333.15,6.02E+02
333.2,2.11E+02
333.24,8.83E+01
333.28,3.59E+01
333.32,1.42E+01
333.37,4.26E+00
333.41,1.58E+00
333.45,5.67E-01
333.49,1.98E-01
333.54,5.10E-02
333.58,1.67E-02
333.62,5.30E-03
333.66,1.64E-03
333.71,3.61E-04
333.75,1.04E-04
333.79,2.93E-05
333.83,8.00E-06
333.88,1.51E-06
333.92,3.87E-07
333.96,9.60E-08
334,2.32E-08
377.33,2.32E-08
377.37,8.08E-08
377.41,2.76E-07
377.46,1.24E-06
377.5,4.02E-06
377.54,1.28E-05
377.58,3.96E-05
377.63,1.58E-04
377.67,4.67E-04
377.71,1.35E-03
377.75,3.81E-03
377.8,1.35E-02
377.84,3.63E-02
377.88,9.53E-02
377.92,2.45E-01
377.97,7.72E-01
378.01,1.89E+00
378.05,4.51E+00
378.09,1.06E+01
378.14,2.96E+01
378.18,6.58E+01
378.22,1.43E+02
378.26,3.05E+02
378.31,7.59E+02
378.35,1.54E+03
378.39,3.04E+03
378.43,5.89E+03
378.48,1.30E+04
378.52,2.40E+04
378.56,4.32E+04
378.6,7.61E+04
378.65,1.50E+05
378.69,2.51E+05
378.73,4.11E+05
378.77,6.60E+05
378.82,1.15E+06
378.86,1.76E+06
378.9,2.62E+06
378.94,3.83E+06
378.99,5.94E+06
379.03,8.25E+06
379.07,1.12E+07
379.11,1.49E+07
379.16,2.05E+07
379.2,2.59E+07
379.24,3.20E+07
379.28,3.86E+07
379.33,4.74E+07
379.37,5.45E+07
379.41,6.12E+07
379.45,6.73E+07
379.5,7.34E+07
379.54,7.67E+07
379.58,7.84E+07
379.62,7.84E+07
379.67,7.60E+07
379.71,7.23E+07
379.75,6.73E+07
379.79,6.12E+07
379.84,5.27E+07
379.88,4.56E+07
379.92,3.86E+07
379.96,3.20E+07
380.01,2.45E+07
380.05,1.93E+07
380.09,1.49E+07
380.13,1.12E+07
380.18,7.61E+06
380.22,5.46E+06
380.26,3.83E+06
380.3,2.62E+06
380.35,1.59E+06
380.39,1.03E+06
380.43,6.60E+05
380.47,4.11E+05
380.52,2.21E+05
380.56,1.31E+05
380.6,7.61E+04
380.64,4.32E+04
380.69,2.06E+04
380.73,1.11E+04
