wavelength,CR1000Y
520.1666667,237.7310484
520.2,248.3362658
520.2333333,251.6914362
520.2666667,252.5908655
520.3,256.5393376
520.3333333,268.9168625
520.3666667,291.8824159
520.4,324.1658127
520.4333333,364.3304176
520.4666667,410.3093613
520.5,453.2434353
520.5333333,480.1322512
520.5666667,477.9164624
520.6,438.9018898
520.6333333,384.4122397
520.6666667,345.5367041
520.7,353.3542376
520.7333333,422.0838089
520.7666667,517.6712126
520.8,597.477467
520.8333333,619.3031293
520.8666667,568.7984504
520.9,475.6523144
520.9333333,373.4456097
520.9666667,294.5922055
521,249.0537406
521.0333333,226.5371622
521.0666667,216.0233686
521.1,207.3605185
521.1333333,197.8567643
521.1666667,188.6242158
521.2,180.8053288
521.2333333,175.5624191
521.2666667,174.1452354
521.3,177.8275799
521.3333333,187.8795844
521.3666667,204.5950616
521.4,225.9831297
521.4333333,249.7265813
521.4666667,273.5142438
521.5,295.2716457
521.5333333,313.2330185
521.5666667,325.6533478
521.6,330.8919537
521.6333333,328.7836241
521.6666667,320.2566773
521.7,306.2652231
521.7333333,287.9142318
521.7666667,267.3197303
521.8,247.0132202
521.8333333,229.5274094
521.8666667,216.6613541
521.9,207.6690558
521.9333333,201.2530074
521.9666667,196.1201418
522,191.4431647
522.0333333,187.2632762
522.0666667,183.7165996
522.1,180.9452938
522.1333333,179.2423608
522.1666667,179.0586443
522.2,180.8524241
522.2333333,184.888089
522.2666667,189.4340877
522.3,191.5839688
522.3333333,188.4161957
522.3666667,178.8211665
522.4,170.9256633
522.4333333,175.792038
522.4666667,204.4787238
522.5,265.2176634
522.5333333,358.7327233
522.5666667,484.5149925
522.6,641.7132994
522.6333333,812.1856145
522.6666667,952.7049081
522.7,1018.075088
522.7333333,966.5823649
522.7666667,813.3910009
522.8,620.0270006
522.8333333,449.367818
522.8666667,355.6173218
522.9,328.6144252
522.9333333,329.2467384
522.9666667,318.2631975
523,270.9522365
523.0333333,217.4250663
523.0666667,200.7120858
523.1,263.6173501
523.1333333,418.9817704
523.1666667,620.0139314
523.2,812.8657833
523.2333333,944.8474368
523.2666667,995.1750566
523.3,978.2050814
523.3333333,910.1008456
523.3666667,807.0586552
523.4,685.6332454
523.4333333,562.5993117
523.4666667,454.7347403
523.5,375.6965725
523.5333333,322.6761994
523.5666667,287.4544444
523.6,261.8121866
523.6333333,239.6125915
523.6666667,220.3658264
523.7,204.5301004
523.7333333,192.5536624
523.7666667,184.3712331
523.8,179.1664916
523.8333333,176.0634914
523.8666667,174.1999272
523.9,172.9352985
523.9333333,171.8093742
523.9666667,170.3671457
524,168.4322787
524.0333333,167.861849
524.0666667,171.4141745
524.1,181.8515722
524.1333333,200.2178318
524.1666667,221.2567414
524.2,238.2688116
524.2333333,244.5884776
524.2666667,237.4710622
524.3,221.6898434
524.3333333,202.86848
524.3666667,186.5082401
524.4,175.0229753
524.4333333,167.579729
524.4666667,163.1912503
524.5,160.9120458
524.5333333,160.2170284
524.5666667,160.8243493
524.6,162.4551237
524.6333333,164.7443782
524.6666667,166.9073784
524.7,168.031644
524.7333333,167.2069489
524.7666667,164.3627213
524.8,161.5166899
524.8333333,161.0057673
524.8666667,165.1163937
524.9,174.0449501
524.9333333,185.19634
524.9666667,195.7810173
525,203.1401493
525.0333333,206.4392243
525.0666667,206.1837216
525.1,202.9100677
525.1333333,197.2381026
525.1666667,190.3196011
525.2,183.5152715
525.2333333,178.1862266
525.2666667,175.4320103
525.3,175.5178278
525.3333333,178.5428897
525.3666667,184.5929123
525.4,192.7554042
525.4333333,200.4512301
525.4666667,204.9429603
525.5,203.6323925
525.5333333,196.6432426
525.5666667,186.5783557
525.6,176.1311132
525.6333333,167.7747168
525.6666667,162.1676826
525.7,159.0755796
525.7333333,158.2577476
525.7666667,159.3614459
525.8,161.5823372
525.8333333,164.002361
525.8666667,165.7071316
525.9,166.3347098
525.9333333,166.6595706
525.9666667,167.5960748
526,170.0413353
526.0333333,174.4129233
526.0666667,180.5977655
526.1,188.4552874
526.1333333,197.9128021
526.1666667,209.6141216
526.2,224.6329844
526.2333333,244.0489728
526.2666667,267.6438416
526.3,288.7263566
526.3333333,298.5912378
526.3666667,288.5578785
526.4,259.4747472
526.4333333,235.9895384
526.4666667,246.4043061
526.5,318.1539794
526.5333333,443.7389181
526.5666667,569.5565173
526.6,638.8493471
526.6333333,600.8445751
526.6666667,484.9793133
526.7,377.98425
526.7333333,367.8281293
526.7666667,524.4517447
526.8,808.6073729
526.8333333,1140.15398
526.8666667,1438.890053
526.9,1640.250119
526.9333333,1726.336655
526.9666667,1687.920499
527,1516.277696
527.0333333,1232.802002
527.0666667,905.4582226
527.1,606.2042773
527.1333333,403.588328
527.1666667,308.6510539
527.2,284.5918979
527.2333333,293.1543406
527.2666667,299.7801739
527.3,296.6275632
527.3333333,287.5919917
527.3666667,276.6193521
527.4,266.8512539
527.4333333,258.6114432
527.4666667,251.6068962
527.5,245.5416675
527.5333333,239.8567257
527.5666667,233.5246674
527.6,225.4697782
527.6333333,214.7021355
527.6666667,202.0318402
527.7,189.9777561
527.7333333,181.1262715
527.7666667,177.6347261
527.8,178.0299273
527.8333333,179.0124388
527.8666667,177.2689716
527.9,171.0806842
527.9333333,165.1549605
527.9666667,165.8179411
528,179.3640058
528.0333333,207.6959424
528.0666667,243.8751895
528.1,279.9023959
528.1333333,308.0437546
528.1666667,327.3911532
528.2,344.2867346
528.2333333,365.423195
528.2666667,396.2736487
528.3,430.4523522
528.3333333,454.8967941
528.3666667,456.4697664
528.4,426.1350569
528.4333333,373.4585649
528.4666667,313.2779471
528.5,260.4058996
528.5333333,224.2531104
528.5666667,202.1590628
528.6,189.8270388
528.6333333,183.0147536
528.6666667,179.1591064
528.7,177.654658
528.7333333,178.0065093
528.7666667,179.6780587
528.8,181.6763677
528.8333333,182.7270559
528.8666667,181.5516019
528.9,177.2917667
528.9333333,171.1884384
528.9666667,165.1365364
529,161.0283942
529.0333333,159.8469686
529.0666667,160.3632785
529.1,161.0184691
529.1333333,160.2899565
529.1666667,157.9622626
529.2,155.4606348
529.2333333,154.3143981
529.2666667,155.9042032
529.3,159.821384
529.3333333,164.4732452
529.3666667,168.2459825
529.4,169.8519849
529.4333333,169.7585662
529.4666667,169.0206383
529.5,168.6931974
529.5333333,169.6716098
529.5666667,172.4370808
529.6,177.4045218
529.6333333,184.9627671
529.6666667,194.4392754
529.7,203.7545386
529.7333333,210.7321272
529.7666667,213.3412215
529.8,211.4306824
529.8333333,206.1571871
529.8666667,198.7039111
529.9,190.3636575
529.9333333,183.0505324
529.9666667,178.8972614
530,180.0357422
530.0333333,187.9223836
530.0666667,202.1829262
530.1,222.1359868
530.1333333,247.0425355
530.1666667,273.6177352
530.2,295.0816594
530.2333333,304.4008806
530.2666667,295.2093206
530.3,270.1362531
530.3333333,238.2617256
530.3666667,208.8065146
530.4,189.5818506
530.4333333,180.1723986
530.4666667,177.1867551
530.5,177.2304349
530.5333333,177.65568
530.5666667,177.8839611
530.6,177.6922233
530.6333333,176.8634178
530.6666667,175.4556669
530.7,173.9107248
530.7333333,172.6987976
530.7666667,172.2314692
530.8,172.1181071
530.8333333,171.3867498
530.8666667,169.0524321
530.9,164.4581346
530.9333333,158.8731659
530.9666667,154.2679267
531,152.6125116
531.0333333,154.899035
531.0666667,159.4078677
531.1,163.9532182
531.1333333,166.3799476
531.1666667,165.9225825
531.2,163.7446158
531.2333333,161.1517022
531.2666667,159.3913831
531.3,158.926587
531.3333333,159.6569382
531.3666667,161.4697383
531.4,164.4432378
531.4333333,169.7588392
531.4666667,178.9932186
531.5,193.7208471
531.5333333,213.783352
531.5666667,234.3174067
531.6,249.6687886
531.6333333,254.2821587
531.6666667,246.8364372
531.7,231.7479884
531.7333333,213.8414231
531.7666667,197.727256
531.8,185.2434193
531.8333333,176.2944411
531.8666667,170.7454568
531.9,168.4904327
531.9333333,169.5834459
531.9666667,174.1338352
532,182.2478724
532.0333333,192.5289583
532.0666667,199.6695656
532.1,197.7341107
532.1333333,181.1442913
532.1666667,158.1615898
532.2,154.9972569
532.2333333,199.0592832
532.2666667,314.1726469
532.3,480.8438569
532.3333333,650.8200736
532.3666667,775.3312995
532.4,814.1481413
532.4333333,771.6153487
532.4666667,666.5719251
532.5,517.9001174
532.5333333,356.2700949
532.5666667,241.1402867
532.6,236.2816141
532.6333333,403.0767921
532.6666667,722.3096633
532.7,1076.641754
532.7333333,1342.799119
532.7666667,1408.545534
532.8,1283.112582
532.8333333,1050.965493
532.8666667,797.6898697
532.9,595.2661786
532.9333333,450.4132884
532.9666667,350.3052904
533,282.124827
533.0333333,235.7114004
533.0666667,206.8705375
533.1,192.2209645
533.1333333,188.3623525
533.1666667,191.351173
533.2,196.6350876
533.2333333,199.6295271
533.2666667,196.2566334
533.3,187.3976536
533.3333333,176.7401916
533.3666667,168.0037604
533.4,164.0038461
533.4333333,163.6572368
533.4666667,164.8299623
533.5,165.3952714
533.5333333,164.2481538
533.5666667,162.3520301
533.6,160.9201382
533.6333333,161.1129662
533.6666667,162.8512578
533.7,164.8011089
533.7333333,165.5728852
533.7666667,164.4894278
533.8,166.944721
533.8333333,181.4044661
533.8666667,216.3581509
533.9,275.8620474
533.9333333,347.160773
533.9666667,413.5144889
534,458.265786
534.0333333,472.3235653
534.0666667,460.1474746
534.1,427.6054305
534.1333333,380.6283215
534.1666667,326.3450638
534.2,272.9581102
534.2333333,228.7078926
534.2666667,200.7136636
534.3,187.9367203
534.3333333,185.7315332
534.3666667,189.4367633
534.4,195.0357423
534.4333333,200.6155833
534.4666667,204.6918401
534.5,205.7979847
534.5333333,203.5534918
534.5666667,199.2674429
534.6,194.3950011
534.6333333,190.3412389
534.6666667,187.7502435
534.7,186.6743682
534.7333333,187.1503988
534.7666667,189.1673521
534.8,192.4228522
534.8333333,196.5046626
534.8666667,201.0000734
534.9,205.3034037
534.9333333,208.2774798
534.9666667,208.6944112
535,205.3661625
535.0333333,198.732708
535.0666667,191.3955177
535.1,186.1053082
535.1333333,185.387176
535.1666667,189.0574963
535.2,195.1434159
535.2333333,201.6403322
535.2666667,206.7661325
535.3,209.8559766
535.3333333,210.5949794
535.3666667,208.6703821
535.4,204.2444796
535.4333333,198.5651138
535.4666667,193.0310659
535.5,189.004902
535.5333333,186.8310596
535.5666667,185.7209208
535.6,184.8265851
535.6333333,183.4402243
535.6666667,182.1713005
535.7,182.3515179
535.7333333,185.3199949
535.7666667,191.7676747
535.8,199.7575781
535.8333333,206.6868201
535.8666667,209.9709675
535.9,208.9688
535.9333333,206.6666668
535.9666667,206.4479663
536,211.5340958
536.0333333,221.9522433
536.0666667,234.8055727
536.1,247.089416
536.1333333,256.37048
536.1666667,264.3877136
536.2,274.730471
536.2333333,290.9959666
536.2666667,315.396712
536.3,345.7053335
536.3333333,378.8064062
536.3666667,411.5916622
536.4,441.348418
536.4333333,465.9584407
536.4666667,483.3525074
536.5,491.7340101
536.5333333,493.1339716
536.5666667,492.4063817
536.6,494.4710555
536.6333333,503.0391823
536.6666667,515.0410674
536.7,525.0437941
536.7333333,527.6186585
536.7666667,519.8276082
536.8,504.9500537
536.8333333,487.219583
536.8666667,471.0816229
536.9,467.8127651
536.9333333,496.8272396
536.9666667,578.0149217
537,726.4202922
537.0333333,908.1346236
537.0666667,1060.848535
537.1,1121.903718
537.1333333,1048.179736
537.1666667,879.5764174
537.2,678.0407318
537.2333333,505.2952787
537.2666667,396.9402282
537.3,338.3955895
537.3333333,309.3924932
537.3666667,290.1931758
537.4,271.7785423
537.4333333,255.0772033
537.4666667,241.3944129
537.5,232.0140814
537.5333333,228.06423
537.5666667,230.6037297
537.6,240.6906339
537.6333333,258.1063949
537.6666667,278.6006884
537.7,297.1292002
537.7333333,308.7130851
537.7666667,311.7460007
537.8,309.5522953
537.8333333,305.847587
537.8666667,304.0929032
537.9,304.3809487
537.9333333,304.4200572
537.9666667,301.8681546
538,296.0390459
538.0333333,294.9671893
538.0666667,309.5476244
538.1,350.6474512
538.1333333,421.594704
538.1666667,508.2311043
538.2,593.9256329
538.2333333,662.2685749
538.2666667,702.9125865
538.3,712.1678269
538.3333333,686.6851123
538.3666667,624.6435147
538.4,537.8612301
538.4333333,445.324888
538.4666667,366.0848064
538.5,314.2919643
538.5333333,285.7167629
538.5666667,271.819987
538.6,264.1053248
538.6333333,257.3767101
538.6666667,252.0213813
538.7,248.966046
538.7333333,249.0657134
538.7666667,252.0152805
538.8,256.5697282
538.8333333,261.4569906
538.8666667,265.4993311
538.9,268.0945413
538.9333333,268.8574346
538.9666667,267.4046382
539,264.0890655
539.0333333,261.2027368
539.0666667,261.3531309
539.1,267.0940416
539.1333333,279.1483409
539.1666667,295.9988399
539.2,315.9917924
539.2333333,337.2614477
539.2666667,355.7877361
539.3,366.2951091
539.3333333,363.4923799
539.3666667,344.6525205
539.4,317.7221919
539.4333333,293.4249455
539.4666667,282.4493431
539.5,291.9619081
539.5333333,322.6420497
539.5666667,374.4708867
539.6,446.7645128
539.6333333,526.7446389
539.6666667,591.0879433
539.7,616.1177759
539.7333333,583.5161003
539.7666667,510.278797
539.8,427.6941583
539.8333333,367.0767905
539.8666667,348.4345142
539.9,360.0992826
539.9333333,384.8980081
539.9666667,405.8699897
540,414.0837094
540.0333333,410.9081993
540.0666667,398.3880066
540.1,379.2687939
540.1333333,363.7989464
540.1666667,366.776498
540.2,403.0632534
540.2333333,481.2820008
540.2666667,583.1788165
540.3,683.2640508
540.3333333,756.1743905
540.3666667,790.2642935
540.4,799.7194314
540.4333333,801.583214
540.4666667,811.9131256
540.5,828.4657464
540.5333333,832.8407697
540.5666667,806.0828547
540.6,733.5263426
540.6333333,628.904155
540.6666667,517.4903555
540.7,424.5824709
540.7333333,367.8465615
540.7666667,343.68521
540.8,344.8268157
540.8333333,364.0217836
540.8666667,394.8277405
540.9,431.8238281
540.9333333,469.6547992
540.9666667,503.0482561
541,527.592164
541.0333333,539.3843676
541.0666667,534.5293916
541.1,511.1646991
541.1333333,475.8791325
541.1666667,437.4574016
541.2,404.6753911
541.2333333,385.475205
541.2666667,386.2925859
541.3,413.4049929
541.3333333,472.1459918
541.3666667,551.6497264
541.4,627.4248908
541.4333333,674.5559164
541.4666667,672.6934855
541.5,629.7235338
541.5333333,564.3119439
541.5666667,495.1357766
541.6,436.0452726
541.6333333,388.3836711
541.6666667,351.4950466
541.7,324.7080317
541.7333333,306.8677654
541.7666667,296.2515985
541.8,291.1044442
541.8333333,289.7872068
541.8666667,291.7400807
541.9,296.9899934
541.9333333,305.569722
541.9666667,316.9328156
542,328.365886
542.0333333,336.6489064
542.0666667,338.6457932
542.1,336.9933753
542.1333333,343.7277023
542.1666667,371.7484961
542.2,432.6038161
542.2333333,518.250429
542.2666667,605.8812978
542.3,672.3275105
542.3333333,698.346924
542.3666667,685.8278006
542.4,643.7348488
542.4333333,581.0399012
542.4666667,507.1700171
542.5,432.5800984
542.5333333,367.8660268
542.5666667,323.1931574
542.6,298.3589609
542.6333333,282.527466
542.6666667,264.3790521
542.7,235.620295
542.7333333,211.407352
542.7666667,217.8462792
542.8,281.0979204
542.8333333,410.576349
542.8666667,563.0537016
542.9,684.9851523
542.9333333,723.7049089
542.9666667,665.9089477
543,552.6482852
543.0333333,428.9498833
543.0666667,336.8458441
543.1,284.3755669
543.1333333,258.0320353
543.1666667,243.9660061
543.2,231.8980239
543.2333333,227.1630359
543.2666667,239.364038
543.3,277.9962789
543.3333333,341.5263811
543.3666667,408.0109811
543.4,453.2967108
543.4333333,454.630367
543.4666667,413.3613449
543.5,351.1502626
543.5333333,290.2926583
543.5666667,249.8346772
543.6,229.1850286
543.6333333,220.4127333
543.6666667,215.5808044
543.7,209.1687895
543.7333333,201.6464865
543.7666667,194.3959295
543.8,188.7759651
543.8333333,185.5036152
543.8666667,184.5872904
543.9,185.998816
543.9333333,189.6091101
543.9666667,194.444768
544,199.1116289
544.0333333,202.212556
544.0666667,202.8734588
544.1,201.9578005
544.1333333,200.6893869
544.1666667,200.2991094
544.2,202.364806
544.2333333,208.9613762
544.2666667,222.2020505
544.3,243.7160597
544.3333333,269.4545612
544.3666667,291.6807993
544.4,302.5954361
544.4333333,298.800313
544.4666667,296.4011838
544.5,316.904707
544.5333333,381.6109899
544.5666667,490.7634199
544.6,605.6835327
544.6333333,683.4846313
544.6666667,683.8094735
544.7,608.9081176
544.7333333,496.4481427
544.7666667,385.1732124
544.8,308.1671098
544.8333333,265.3495591
544.8666667,244.5979869
544.9,233.7853389
544.9333333,224.3890083
544.9666667,216.4538227
545,211.269905
545.0333333,210.072964
545.0666667,212.7323348
545.1,217.6839502
545.1333333,223.2959139
545.1666667,228.026505
545.2,231.0307197
545.2333333,231.7880732
545.2666667,229.7817098
545.3,227.58943
545.3333333,237.2217782
545.3666667,272.4800946
545.4,346.6517373
545.4333333,452.6666654
545.4666667,556.7900569
545.5,623.4827545
545.5333333,621.0968825
545.5666667,557.7540058
545.6,464.8555765
545.6333333,374.0969532
545.6666667,310.3217356
545.7,271.7279422
545.7333333,250.0373001
545.7666667,237.015583
545.8,227.4250637
545.8333333,220.8882487
545.8666667,217.4719922
545.9,217.189854
545.9333333,219.32868
545.9666667,222.6499904
546,225.903623
546.0333333,228.5194693
546.0666667,233.2670679
546.1,243.939451
546.1333333,264.3002135
546.1666667,294.1443522
546.2,325.3491533
546.2333333,348.8521833
546.2666667,356.0148641
546.3,346.0190669
546.3333333,324.9256749
546.3666667,299.0301679
546.4,274.1405543
546.4333333,253.0693793
546.4666667,237.4921525
546.5,229.0779137
546.5333333,228.0803441
546.5666667,231.3005966
546.6,235.0233028
546.6333333,235.6241486
546.6666667,231.7979398
546.7,224.6908642
546.7333333,215.5666421
546.7666667,205.727898
546.8,196.7746089
546.8333333,190.4439706
546.8666667,188.4730682
546.9,191.5011253
546.9333333,196.9136256
546.9666667,201.4961032
547,202.1020717
547.0333333,198.0401231
547.0666667,191.7035962
547.1,185.6818043
547.1333333,182.4367695
547.1666667,183.224895
547.2,188.6378136
547.2333333,199.2601524
547.2666667,214.564621
547.3,230.0511597
547.3333333,240.3328047
547.3666667,240.1365072
547.4,230.2320658
547.4333333,220.3265913
547.4666667,220.8479428
547.5,241.0493333
547.5333333,276.4281678
547.5666667,313.5591557
547.6,338.8661246
547.6333333,342.1669224
547.6666667,327.7452972
547.7,303.7383159
547.7333333,278.2469573
547.7666667,256.4251408
547.8,238.3431459
547.8333333,223.5675767
547.8666667,211.7279689
547.9,203.3638761
547.9333333,199.6995525
547.9666667,201.9759748
548,210.6562605
548.0333333,222.296144
548.0666667,232.2271051
548.1,235.8000572
548.1333333,231.0134172
548.1666667,221.1444282
548.2,210.0964017
548.2333333,201.6152568
548.2666667,196.6392458
548.3,193.6875363
548.3333333,191.2001612
548.3666667,187.86036
548.4,183.7754012
548.4333333,179.5692823
548.4666667,175.8667613
548.5,173.3006955
548.5333333,172.52244
548.5666667,174.1859201
548.6,178.8940387
548.6333333,186.128239
548.6666667,194.276684
548.7,201.6821507
548.7333333,206.8607465
548.7666667,209.4993339
548.8,209.7692722
548.8333333,207.8437854
548.8666667,204.0462565
548.9,199.0890893
548.9333333,193.7468596
548.9666667,188.782504
549,184.6444005
549.0333333,181.4379013
549.0666667,179.2510126
549.1,178.1660136
549.1333333,178.2210132
549.1666667,179.4335781
549.2,181.8209168
549.2333333,185.1322723
549.2666667,188.3373415
549.3,190.26485
549.3333333,189.7728871
549.3666667,186.6916711
549.4,182.024165
549.4333333,176.8432616
549.4666667,172.2878544
549.5,170.0720214
549.5333333,172.2063114
549.5666667,180.7032648
549.6,196.0043719
549.6333333,213.4750161
549.6666667,227.457281
549.7,232.3946269
549.7333333,226.8168284
549.7666667,214.6475426
549.8,200.1796518
549.8333333,187.503684
549.8666667,178.7393715
549.9,174.895445
549.9333333,176.9681068
549.9666667,185.1030543
550,196.4294766
550.0333333,207.4081093
550.0666667,214.5408972
550.1,216.3332275
550.1333333,214.1525048
550.1666667,209.5859337
550.2,204.1415002
550.2333333,198.4750849
550.2666667,192.7238271
550.3,187.0175129
550.3333333,181.7163431
550.3666667,178.0665496
550.4,177.5273065
550.4333333,181.5364457
550.4666667,190.2970828
550.5,202.1244272
550.5333333,215.1742777
550.5666667,227.5876609
550.6,237.3323402
550.6333333,242.2635629
550.6666667,240.2346678
550.7,230.1134202
550.7333333,214.9428505
550.7666667,198.8400421
550.8,185.8931587
550.8333333,178.2355161
550.8666667,174.8369107
550.9,174.3787831
550.9333333,175.5737969
550.9666667,177.528474
551,179.6189205
551.0333333,181.2264854
551.0666667,181.8763677
551.1,181.7192883
551.1333333,181.0759505
551.1666667,180.2664451
551.2,179.5633085
551.2333333,179.1585513
551.2666667,179.2363937
551.3,179.9521703
551.3333333,181.0750831
551.3666667,182.0990238
551.4,182.5119614
551.4333333,181.9664744
551.4666667,180.8615876
551.5,179.8078027
551.5333333,179.4097949
551.5666667,179.7726808
551.6,180.1265826
551.6333333,179.6132176
551.6666667,177.4629979
551.7,174.1432077
551.7333333,171.0291251
551.7666667,169.516971
551.8,170.5580168
551.8333333,173.0267488
551.8666667,175.1922252
551.9,175.3349204
551.9333333,172.789121
551.9666667,168.7760717
552,164.7130756
552.0333333,161.9554368
552.0666667,160.9711934
552.1,161.5654604
552.1333333,163.5274218
552.1666667,166.5443912
552.2,169.820662
552.2333333,172.4175131
552.2666667,173.4031209
552.3,172.5018959
552.3333333,170.6253938
552.3666667,168.8101164
552.4,168.0289927
552.4333333,168.3369145
552.4666667,169.0986702
552.5,169.6622293
552.5333333,169.5060849
552.5666667,168.7292065
552.6,167.6147443
552.6333333,166.4452957
552.6666667,165.4485606
552.7,164.7530896
552.7333333,164.4770199
552.7666667,164.7249463
552.8,165.4074756
552.8333333,166.2901797
552.8666667,167.1351396
552.9,167.7237811
552.9333333,167.9285202
552.9666667,167.648501
553,166.7861618
553.0333333,165.5410722
553.0666667,164.642237
553.1,164.8733298
553.1333333,166.9240462
553.1666667,170.1710173
553.2,173.0256824
553.2333333,173.8771499
553.2666667,171.8282352
553.3,169.2598915
553.3333333,169.493671
553.3666667,175.8165108
553.4,188.6223412
553.4333333,203.2792273
553.4666667,214.6527387
553.5,217.9850899
553.5333333,213.5673499
553.5666667,205.297349
553.6,197.1508767
553.6333333,192.2537088
553.6666667,189.9688496
553.7,188.6184615
553.7333333,186.5405218
553.7666667,183.2547346
553.8,180.2590707
553.8333333,179.2400412
553.8666667,181.6819169
553.9,186.508792
553.9333333,190.8879828
553.9666667,191.9524229
554,187.8269751
554.0333333,180.813378
554.0666667,174.3126055
554.1,171.6970488
554.1333333,174.4852388
554.1666667,181.2395846
554.2,190.2582956
554.2333333,199.8374615
554.2666667,208.2482077
554.3,213.7453983
554.3333333,214.5836197
554.3666667,209.7503398
554.4,201.1304103
554.4333333,191.3245917
554.4666667,182.9133563
554.5,177.3578921
554.5333333,174.4386347
554.5666667,173.7975863
554.6,175.0323833
554.6333333,177.2612333
554.6666667,179.3094522
554.7,179.9981711
554.7333333,178.5644156
554.7666667,175.7688582
554.8,172.7209982
554.8333333,170.5212619
554.8666667,169.8514463
554.9,170.8079901
554.9333333,173.4437346
554.9666667,177.7395719
555,182.9721852
555.0333333,188.0197192
555.0666667,191.7558447
555.1,193.3889867
555.1333333,193.2497011
555.1666667,191.9034034
555.2,189.9310511
555.2333333,188.505986
555.2666667,189.5643132
555.3,195.0924395
555.3333333,206.5886118
555.3666667,221.2750462
555.4,234.1606612
555.4333333,240.2369905
555.4666667,236.5109045
555.5,226.0962326
555.5333333,213.2591699
555.5666667,202.1951148
555.6,194.8893202
555.6333333,190.7352893
555.6666667,188.9788001
555.7,188.8926755
555.7333333,189.9593925
555.7666667,191.7593624
555.8,193.873636
555.8333333,195.9372959
555.8666667,197.7317582
555.9,199.0629704
555.9333333,199.745984
555.9666667,199.8273617
556,199.5981798
556.0333333,199.3612208
556.0666667,199.4592913
556.1,200.5068823
556.1333333,203.2314187
556.1666667,208.3583619
556.2,215.9151486
556.2333333,224.2574972
556.2666667,231.4960798
556.3,235.8392944
556.3333333,237.5133372
556.3666667,238.6421902
556.4,241.4235303
556.4333333,247.4705978
556.4666667,254.958677
556.5,260.8100843
556.5333333,261.953838
556.5666667,256.7019698
556.6,246.2665255
556.6333333,232.2246902
556.6666667,216.3135775
556.7,202.9464273
556.7333333,198.7517095
556.7666667,210.4246093
556.8,242.206739
556.8333333,285.9630298
556.8666667,329.664703
556.9,361.3310701
556.9333333,373.7600807
556.9666667,368.4405642
557,347.7821881
557.0333333,314.8947222
557.0666667,282.3709955
557.1,269.6274097
557.1333333,296.2304446
557.1666667,372.8317675
557.2,471.9506359
557.2333333,555.9126269
557.2666667,587.450151
557.3,554.2710728
557.3333333,483.1201404
557.3666667,404.1383798
557.4,345.4565493
557.4333333,313.1881038
557.4666667,299.8585069
557.5,297.7929482
557.5333333,299.993017
557.5666667,301.8836748
557.6,299.4323929
557.6333333,288.6995805
557.6666667,269.5631091
557.7,246.9815247
557.7333333,226.2654428
557.7666667,212.1585278
557.8,204.391839
557.8333333,200.0820255
557.8666667,196.3238495
557.9,191.1833207
557.9333333,185.6097836
557.9666667,181.0851669
558,179.0522913
558.0333333,179.8361559
558.0666667,182.507237
558.1,186.0694477
558.1333333,189.6470465
558.1666667,193.2208324
558.2,197.1430075
558.2333333,201.7644285
558.2666667,206.4947058
558.3,208.4465155
558.3333333,204.3887443
558.3666667,191.5763004
558.4,177.2225754
558.4333333,177.8654091
558.4666667,210.4016839
558.5,286.952715
558.5333333,392.4021101
558.5666667,501.9914331
558.6,591.0162791
558.6333333,643.4554461
558.6666667,660.5932248
558.7,645.76522
558.7333333,602.6211655
558.7666667,539.5289487
558.8,468.4976498
558.8333333,401.6305432
558.8666667,348.730014
558.9,309.1567059
558.9333333,279.3107377
558.9666667,255.6112095
559,235.7717791
559.0333333,219.6001891
559.0666667,207.0949508
559.1,198.2402768
559.1333333,192.8604078
559.1666667,190.6792697
559.2,191.4192397
559.2333333,194.7605525
559.2666667,200.2328698
559.3,207.3322377
559.3333333,215.5378043
559.3666667,223.66627
559.4,229.670577
559.4333333,231.4456168
559.4666667,227.2496615
559.5,218.400754
559.5333333,207.7497782
559.5666667,198.1586629
559.6,192.1744149
559.6333333,191.4659788
559.6666667,197.5504665
559.7,211.7813147
559.7333333,231.4527763
559.7666667,249.6291461
559.8,259.1768698
559.8333333,254.3869201
559.8666667,238.6218133
559.9,218.8026041
559.9333333,201.8457769
559.9666667,192.2534801
560,189.2957449
560.0333333,191.5580174
560.0666667,197.6749435
560.1,207.0980031
560.1333333,219.9514634
560.1666667,236.3796419
560.2,255.7220094
560.2333333,273.4457736
560.2666667,283.8550538
560.3,281.3145166
560.3333333,264.7636887
560.3666667,240.8258277
560.4,216.8596371
560.4333333,199.7029683
560.4666667,190.1838282
560.5,185.2741984
560.5333333,181.8827735
560.5666667,177.7262951
560.6,173.4359598
560.6333333,170.2998154
560.6666667,169.5746734
560.7,171.3090405
560.7333333,173.9852627
560.7666667,175.9813653
560.8,175.8768562
560.8333333,173.9053948
560.8666667,171.1119437
560.9,168.546451
560.9333333,166.9026762
560.9666667,165.918143
561,165.1715689
561.0333333,164.2861306
561.0666667,163.8946958
561.1,165.6327193
561.1333333,171.1786949
561.1666667,181.0952049
561.2,189.347028
561.2333333,187.4828802
561.2666667,167.1510368
561.3,133.8547996
561.3333333,120.775979
561.3666667,164.3866326
561.4,297.429659
561.4333333,498.7919382
561.4666667,706.8738073
561.5,859.0887735
561.5333333,907.8403659
561.5666667,869.4378069
561.6,777.2171979
561.6333333,664.3269099
561.6666667,553.8170384
561.7,453.72588
561.7333333,370.8724601
561.7666667,311.2415283
561.8,272.7744751
561.8333333,248.9145607
561.8666667,233.0566458
